회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),연구개발비(IFRS연결),매출액(수익)(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결)
대상(주),001680,2019/12,23200,9.54,6.43,1.13,0.76,8.35,5.63,0.45,0.3,8.09,11.17,2397069212,108874639,624608651,26569000,2963985753,129813205
대상(주),001680,2020/12,26050,9.48,4.11,1.06,0.46,9.82,4.26,0.42,0.18,6.02,11.98,2528335047,127010739,672697804,26453000,3113203668,174391508
대우조선해양(주),042660,2015/12,5070,0,0,11.19,2.56,0,0,0.3,0.07,0,-132.52,18880345263,-2209243775,548927227,69459624,15443611051,-2124493672
대우조선해양(주),042660,2016/12,4480,0,0,1.91,1.15,0,0,0.03,0.02,0,-279.57,15064829699,-2789487511,900505577,52401289,12819220834,-1530841427
대우조선해양(주),042660,2017/12,13900,5.04,0.5,1.37,0.14,0,0,0.35,0.04,5.87,28.12,11446752723,645758363,811083136,40953549,11101818030,733003720
대우조선해양(주),042660,2018/12,34150,4.36,1.58,1.11,0.4,5.81,2.1,0.43,0.16,5.63,9.53,11918521521,320051707,-273166248,61565728,9644383547,1024831704
대우조선해양(주),042660,2019/12,27850,0,0,1.3,0.69,1.86,0.98,0.57,0.3,9.46,-1.22,11276078800,-46485191,176193738,68662170,8358744819,292760934
대우조선해양(주),042660,2020/12,27400,28.74,10.16,0.87,0.31,0,0,0.47,0.17,16.13,2.27,10320774854,86572614,242488980,70926000,7030175197,153437091
대한유화(주),006650,2015/12,172000,7.61,2.19,1.53,0.44,4.62,1.33,0.87,0.25,3.73,21.5,1529064058,200789062,55101146,0,1726962269,271184230
대한유화(주),006650,2016/12,275500,6.75,3.66,1.48,0.8,5.65,3.07,1.14,0.62,4.69,23.51,1763643254,272895473,52759720,0,1596377042,343018079
대한유화(주),006650,2017/12,263500,9.47,7.29,1.4,1.08,8.59,6.61,1.1,0.85,5.11,15.53,1970580429,214456397,51188809,0,1779426202,284222355
대한유화(주),006650,2018/12,153500,9.04,3.76,1.4,0.58,6.58,2.74,0.89,0.37,2.23,16.22,1983913415,257413487,56796541,0,2553976806,318813179
대한유화(주),006650,2019/12,117500,12.05,6.83,0.72,0.41,5.36,3.04,0.59,0.33,2.7,6.11,2026475126,106342325,46494933,0,2074296475,113849236
대한유화(주),006650,2020/12,230000,14.32,3.32,0.95,0.22,5.67,1.32,0.91,0.21,3.94,6.93,2127550340,127243164,45282207,0,1882733376,170161246
대한전선(주),001440,2015/12,2290,0,0,11.27,2.25,0,0,2.69,0.54,40.59,-27.86,1552803066,-68345948,135694182,0,1688712586,28070670
대한전선(주),001440,2016/12,1855,502.85,152.55,13.93,4.23,0,0,4.21,1.28,30.61,-5.76,1315810316,-15882820,104258770,0,1374010600,48678987
대한전선(주),001440,2017/12,1125,0,0,5.23,2.55,59.03,28.77,1.28,0.62,20.77,-13.57,1335623183,-48769981,79309700,0,1587602185,54707110
대한전선(주),001440,2018/12,1015,348.21,144.58,5.68,2.36,129.64,53.83,1.29,0.53,19.33,-0.94,1172944859,-5873191,74908330,0,1648815011,49460575
대한전선(주),001440,2019/12,616,0,0,3.39,1.41,13.13,5.48,0.77,0.32,18.94,-3.99,1235075989,-12627729,65865028,0,1554739981,33222451
대한전선(주),001440,2020/12,1370,60.06,13.87,4.03,0.93,200.37,46.28,1.01,0.23,20.9,0.92,1199462928,2683898,72761775,0,1596841749,56644901
동국제강(주),001230,2015/12,5750,47.73,30.83,0.28,0.18,1.32,0.85,0.16,0.1,8.6,-11.23,6895914185,-224392900,355081922,8561000,5720334279,193643210
동국제강(주),001230,2016/12,11050,23.81,9.25,0.45,0.17,1.77,0.69,0.26,0.1,7.33,2.89,6324651883,70775607,395110649,9424000,5006583137,256593362
동국제강(주),001230,2017/12,11000,21.53,13.72,0.54,0.34,0,0,0.28,0.18,8.2,0.2,6091004172,4770110,373897463,11106000,6049348883,241325303
동국제강(주),001230,2018/12,7230,0,0,0.52,0.28,2.53,1.37,0.23,0.12,7.67,-14.25,5730222157,-304481652,336682487,10664000,5964930871,144961104
동국제강(주),001230,2019/12,5950,0,0,0.38,0.24,8.62,5.41,0.17,0.1,7.08,-3.63,5439008437,-81691129,343609332,10235000,5658431459,164555175
동국제강(주),001230,2020/12,8120,44.1,13.88,0.37,0.12,1.5,0.47,0.18,0.06,5.3,3.35,5418538742,69455195,301653569,10287000,5206191561,294697649
동원산업(주),006040,2015/12,264500,0,0,2.43,1.54,153.79,97.67,2.03,1.29,0,1.65,1617995582,7013449,155320168,0,1359734458,57348359
동원산업(주),006040,2016/12,363500,20.72,13.38,2.12,1.37,13.2,8.52,1.49,0.96,14.05,9.96,1900330097,77413416,151834905,0,1576385545,151446874
동원산업(주),006040,2017/12,336000,20,12.79,2.01,1.29,12.31,7.87,1.38,0.88,13.21,19.65,2560347466,167843642,184392209,0,2381067232,224589507
동원산업(주),006040,2018/12,203000,22.19,12.02,1.76,0.95,57.14,30.95,1.27,0.69,14.48,7.35,2592198631,70990988,184639206,0,2444610140,177682588
동원산업(주),006040,2019/12,211500,855.52,584.48,1.5,1.03,16.4,11.2,1.43,0.97,17.77,4.45,2986045255,51402754,214817675,0,2682595085,193575195
동원산업(주),006040,2020/12,222500,11.74,5.52,1.27,0.6,9.2,4.32,1.32,0.62,14.63,21.01,3106026197,243645014,187408225,0,2857331306,306496418
동원시스템즈(주),014820,2015/12,88200,145.9,23.54,13.61,2.2,110.79,17.88,8.93,1.44,79.71,15.73,1272359912,46100712,66881101,6405910,1218348271,98493991
동원시스템즈(주),014820,2016/12,59700,71.39,36.65,8.86,4.55,110.34,56.65,5.81,2.98,44.22,23.62,1308740989,80586220,70809017,5300861,1300758723,126875364
동원시스템즈(주),014820,2017/12,47000,36.23,22.91,5.13,3.25,76.63,48.46,3.93,2.49,37.8,20.8,1180662752,84668857,68566545,4029053,1283193348,102645085
동원시스템즈(주),014820,2018/12,27350,36.46,15.33,4.02,1.69,63.14,26.55,2.71,1.14,18.92,13.17,1124057800,63612160,56857334,3072939,1026318923,78799106
동원시스템즈(주),014820,2019/12,29400,41.21,24.34,3.2,1.89,20.12,11.88,2.26,1.33,20.06,8.69,1154599034,46800083,55482666,3560539,1042352585,75188120
동원시스템즈(주),014820,2020/12,35700,25.38,8.33,2.65,0.87,17.93,5.89,1.77,0.58,16.02,10.97,1255817451,61635027,55243572,3914590,1078539544,97672316
두산밥캣(주),241560,2015/12,,0,0,0,0,0,0,0,0,0,4.99,6364931307,148132685,472579360,63625946,4040752214,385572592
두산밥캣(주),241560,2016/12,35850,0,0,1.24,1.04,2466.98,2067.96,307.16,257.48,0,5.54,6326067005,180330702,466001145,62590407,3949929034,414006056
두산밥캣(주),241560,2017/12,35800,2697.51,2188.42,1.33,1.08,927.44,752.41,228.55,185.42,0,8.08,6183836996,273758324,413703940,54564161,3389208791,394515709
두산밥캣(주),241560,2018/12,31500,989.7,709.33,1.39,1,1112.93,797.65,203.7,146,0,7.38,6446324312,264497169,422291929,63654556,3970765995,459049975
두산밥캣(주),241560,2019/12,34350,34.21,27.32,1.27,1.02,30.32,24.21,21.85,17.45,25.16,7.05,6704236324,272115865,503118003,75221726,4509550099,477014894
두산밥캣(주),241560,2020/12,29650,24.55,9.24,1.12,0.42,23.79,8.96,17.04,6.42,17.35,6.15,6960607794,247453634,495984261,91701686,4282057647,393864007
두산에너빌리티(주),034020,2015/12,20600,0,0,1.04,0.52,0,0,0.76,0.38,13.65,-25.21,27260140610,-1750899330,2495591388,281382000,16204318151,62066146
두산에너빌리티(주),034020,2016/12,27200,0,0,1.03,0.48,6.6,3.07,0.76,0.36,14.18,-4.84,24832568190,-215524786,1624015375,191636000,13892680512,791172822
두산에너빌리티(주),034020,2017/12,15350,231.47,115.36,1,0.5,0,0,0.84,0.42,13.84,-8.51,24962318127,-109688011,1579305139,187380000,14523554476,925739110
두산에너빌리티(주),034020,2018/12,9730,0,0,0.89,0.4,19.34,8.65,0.66,0.29,13.13,-16.92,24814911564,-421725112,1567877906,189015000,14761064155,1001696987
두산에너빌리티(주),034020,2019/12,5720,0,0,0.89,0.37,0,0,0.59,0.24,18.69,-14.73,24809249181,-104367151,1599256528,219528000,15659674141,1076886810
두산에너빌리티(주),034020,2020/12,13500,0,0,1.78,0.23,0,0,1.32,0.17,0,-37.2,25567174291,-838445773,1901181060,225965000,15132406696,154091200
두산퓨얼셀(주),336260,2019/12,8760,,,,,,,,,,,,,,,,
두산퓨얼셀(주),336260,2020/12,53500,316.43,20.3,8.83,0.57,0,0,9.72,0.62,111.62,,,,,,,
디엘(주),000210,2015/12,67100,29.77,15.31,0.83,0.43,5.1,2.62,0.46,0.24,5.81,4.82,12064893870,216969093,505369408,0,9513673300,271768395
디엘(주),000210,2016/12,87100,96.96,63.95,0.8,0.52,13.85,9.13,0.42,0.28,10.27,5.92,12391509195,293195326,556525041,0,9853769999,419387736
디엘(주),000210,2017/12,82400,35.45,29.08,0.8,0.65,12.12,9.94,0.33,0.27,8.91,10.14,13402454876,507998796,650168277,0,12335536233,545898850
디엘(주),000210,2018/12,102500,5.79,3.79,0.82,0.54,4.96,3.24,0.45,0.29,5.95,12.37,12833716732,678088774,574803462,0,10984485292,845358146
디엘(주),000210,2019/12,90500,11.91,8.34,0.88,0.62,6.3,4.41,0.64,0.45,3.43,11.74,13445224178,710307662,527450206,0,9700078892,1130120991
디엘(주),000210,2020/12,83000,7.7,3.69,1.94,0.93,4.04,1.94,4.48,2.15,21.06,11.84,13901859840,572657163,195299820,0,1566148812,119049766
롯데관광개발(주),032350,2015/12,12750,0,0,3.68,1.78,0,0,14.61,7.05,188.45,-36.07,249000437,-49895848,22182218,0,44668146,1538306
롯데관광개발(주),032350,2016/12,7360,302.46,103.48,5.44,1.86,260.86,89.24,18.95,6.48,84.96,0.93,362245686,1519734,23943198,0,50376420,3292694
롯데관광개발(주),032350,2017/12,10800,223.4,95.32,4.46,1.9,112.36,47.94,11.17,4.77,82.6,1.99,401786612,3379268,26936004,0,70291535,5219754
롯데관광개발(주),032350,2018/12,14550,0,0,4.18,1.61,219.48,84.29,16.72,6.42,186.29,-47.74,506790646,-112874122,28900903,0,76076009,3004020
롯데관광개발(주),032350,2019/12,14300,0,0,3.77,2.27,0,0,14.27,8.61,0,-4.77,566146123,-14094196,38956161,0,88449398,-16155231
롯데관광개발(주),032350,2020/12,15000,0,0,5.58,1.93,0,0,96.78,33.49,0,-30.87,1198450486,-82068543,71655006,0,16769429,-71384718
롯데쇼핑(주),023530,2015/12,232500,0,0,0.63,0.43,9.28,6.3,0.58,0.4,8.33,-2.32,40693366455,-345501285,8056797724,3190522,29127654925,853713008
롯데쇼핑(주),023530,2016/12,221500,171.49,116.15,0.59,0.4,7.29,4.94,0.55,0.37,7.85,1.03,41915906500,246874755,8389770933,2360444,29526412572,940360642
롯데쇼핑(주),023530,2017/12,199000,27.43,16.02,0.84,0.49,6.12,3.58,0.96,0.56,7.88,-0.94,27948488049,-20636693,7106353541,283749,18179871101,529859136
롯데쇼핑(주),023530,2018/12,211000,0,0,0.67,0.45,19.62,13.08,0.73,0.49,11.2,-4.47,26259308858,-464996591,6910666438,300607,17820781435,597003599
롯데쇼핑(주),023530,2019/12,135500,0,0,0.57,0.32,5.09,2.86,0.62,0.35,10.93,-8.03,33972615752,-816477652,7009469035,343240,17622000488,427910874
롯데쇼핑(주),023530,2020/12,102500,0,0,0.43,0.17,4.63,1.86,0.47,0.19,12.77,-7.7,32829404196,-686569608,6194588249,275993,16184381960,346084472
롯데에너지머티리얼즈(주),020150,2015/12,12000,0,0,2.05,0.91,9.71,4.28,1.93,0.85,17.96,-15.2,436708093,-63270775,50052583,0,458174483,-30842068
롯데에너지머티리얼즈(주),020150,2016/12,13950,55.52,29.5,3.03,1.61,14.14,7.51,3.12,1.66,12.65,15.14,390766753,40622585,27153477,0,398956975,29020559
롯데에너지머티리얼즈(주),020150,2017/12,38300,42.49,11.3,3.69,0.98,24.33,6.47,5.99,1.59,24.98,10.33,650284189,42189454,31441811,0,454035476,49521992
롯데에너지머티리얼즈(주),020150,2018/12,41000,66.98,35.1,5.42,2.84,58.11,30.46,8.68,4.55,28.26,7.8,692206039,41310641,30792027,0,502007548,48720652
롯데에너지머티리얼즈(주),020150,2019/12,42750,51.94,35.61,3.79,2.6,26.65,18.27,7.06,4.84,32.4,8.52,1036928098,46839444,30549046,0,550214159,46850078
롯데에너지머티리얼즈(주),020150,2020/12,50900,136.87,51.3,4.68,1.75,74.62,27.97,9.15,3.43,50.29,7.23,1081009989,42734536,35526396,0,536916981,50869598
롯데웰푸드(주),280360,2017/12,146000,,,,,,,,,,,1907043737,1947992,150826756,0,404787472,8412521
롯데웰푸드(주),280360,2018/12,151000,50.31,34.79,0.72,0.5,5.28,3.65,0.53,0.37,9.17,0.94,2542673939,8418505,542207238,0,1694513272,64375711
롯데웰푸드(주),280360,2019/12,149500,112.56,80.65,1.06,0.76,10.32,7.39,0.81,0.58,11.63,3.19,2716174956,41628672,604632355,0,2092996363,97328867
롯데웰푸드(주),280360,2020/12,102000,27.58,15.88,0.84,0.48,6.69,3.85,0.66,0.38,7.74,3.42,2643035217,41725590,606649816,0,2076048022,112550163
롯데정밀화학(주),004000,2015/12,35600,26.03,17.24,1.06,0.7,10.41,6.89,0.99,0.65,12.43,7.99,1684225304,89979153,128210138,25157971,1161863357,2554182
롯데정밀화학(주),004000,2016/12,30650,0,0,1.04,0.66,16.09,10.14,0.98,0.62,7.82,-3.83,1530938498,-43547467,133020032,11784518,1110703818,29749660
롯데정밀화학(주),004000,2017/12,64900,24.05,11.04,1.53,0.7,8.79,4.04,1.45,0.67,9.72,7.74,1641304451,89230835,99093042,11267005,1159511374,111125438
롯데정밀화학(주),004000,2018/12,41050,11.69,5.63,1.67,0.8,7.41,3.57,1.47,0.71,3.89,16.72,1700030433,214923353,89489934,11932981,1371695611,210714115
롯데정밀화학(주),004000,2019/12,45150,7.29,5.06,1.05,0.73,5.54,3.84,1.09,0.75,4.41,11.73,1792685482,168371662,93812499,11374791,1311271455,189666421
롯데정밀화학(주),004000,2020/12,55200,10.67,3.78,1.16,0.41,6.73,2.38,1.36,0.48,5.88,12.65,1874589382,198791788,94828759,12026873,1263635638,139232924
롯데지주(주),004990,2015/12,2279000,89.15,65.8,1.18,0.87,18.67,13.78,1.85,1.37,19.31,2.97,4325868546,79163818,682480446,0,2257940963,144461574
롯데지주(주),004990,2016/12,178500,136.73,7.46,1.61,0.09,45.81,2.5,2.37,0.13,16.87,2.78,3991836441,75239401,684262676,0,2248263004,127768854
롯데지주(주),004990,2017/12,65100,0,0,0.66,0.17,0,0,101.64,25.67,0,10.96,21897058061,495280820,683941623,688000,2376042286,10218225
롯데지주(주),004990,2018/12,52700,0,0,1.49,0.96,66.91,42.83,29.57,18.92,72.38,2.8,27618347496,110709371,1877330932,1772000,7271172032,98417978
롯데지주(주),004990,2019/12,38950,27.38,14.87,1.08,0.59,29.04,15.77,14.81,8.04,21.96,-5.21,15605750444,-411644597,2417592098,1505000,8856161430,174854880
롯데지주(주),004990,2020/12,35300,0,0,1,0.43,0,0,17.01,7.31,34.07,-3.03,16680023234,-238878979,2335796407,1201000,9086649230,156248962
롯데칠성음료(주),005300,2015/12,2219000,46.92,22.77,1.83,0.89,14.93,7.25,1.85,0.9,14.28,4.32,4381975017,100295430,837959189,0,2299159974,142877113
롯데칠성음료(주),005300,2016/12,1460000,353.13,206.12,1.52,0.89,18.95,11.06,1.46,0.85,11.1,2.96,4650515641,69143930,886496217,0,2369469995,148792026
롯데칠성음료(주),005300,2017/12,1329000,17.22,10.66,2.27,1.4,19.82,12.28,1.15,0.71,10.89,7.36,3486931134,121535609,862369149,0,2279282728,75383667
롯데칠성음료(주),005300,2018/12,1400000,0,0,1.36,1.01,18.22,13.58,0.64,0.48,10.44,-3.78,3311280027,-50013438,843884790,0,2346277859,84951864
롯데칠성음료(주),005300,2019/12,140000,0,0,1.45,0.1,11.86,0.8,0.7,0.05,9.32,-11.68,3256509992,-144005704,875961833,0,2429527267,107665775
롯데칠성음료(주),005300,2020/12,108500,0,0,1.05,0.57,4.34,2.35,0.59,0.32,10.16,-1,3466112903,-16801842,811220532,0,2257973301,97230310
롯데케미칼(주),011170,2015/12,243500,12.01,5.53,1.42,0.65,5.09,2.35,1.23,0.57,5.42,14.22,11467808899,990655495,455927525,52709613,11713338201,1611119465
롯데케미칼(주),011170,2016/12,369000,9.72,6.27,1.49,0.96,6.85,4.42,1.54,0.99,6.75,21.74,15866834170,1837184919,722451059,63602150,13223540874,2544253936
롯데케미칼(주),011170,2017/12,368000,8.87,6.78,1.45,1.11,6.2,4.74,1.43,1.09,5.4,21.52,19550971101,2284576938,862913509,91748183,15874510690,2929720958
롯데케미칼(주),011170,2018/12,277000,11.41,5.94,1.47,0.77,15.15,7.88,1.61,0.84,6.06,13.04,20799138833,1641934138,785422323,92366856,16545013877,1967399409
롯데케미칼(주),011170,2019/12,224000,29.2,18.03,1.03,0.63,22.08,13.64,1.25,0.77,8.27,5.51,20043105157,756665994,807470801,84574952,15123477948,1107258909
롯데케미칼(주),011170,2020/12,276000,87.93,33.96,0.95,0.37,12.06,4.66,1.11,0.43,15.17,1.22,19386545995,175348148,796386248,80028807,12223031551,356911281
메리츠증권(주),008560,2015/12,3995,,,,,,,,,,,,,,,,
메리츠증권(주),008560,2016/12,3460,,,,,,,,,,,,,,,,
메리츠증권(주),008560,2017/12,4575,,,,,,,,,,,,,,,,
메리츠증권(주),008560,2018/12,4280,,,,,,,,,,,,,,,,
메리츠증권(주),008560,2019/12,3790,,,,,,,,,,,,,,,,
메리츠증권(주),008560,2020/12,3665,,,,,,,,,,,,,,,,
명신산업(주),009900,2015/12,,0,0,0,0,0,0,0,0,4.07,,,,,,,
명신산업(주),009900,2016/12,,0,0,0,0,0,0,0,0,4.56,,,,,,,
명신산업(주),009900,2017/12,,0,0,0,0,0,0,0,0,4.67,,,,,,,
명신산업(주),009900,2018/12,,0,0,0,0,0,0,0,0,4.37,7.43,284502779,3441174,18932910,0,344193387,13963845
명신산업(주),009900,2019/12,,0,0,0,0,0,0,0,0,3.82,53.84,365791503,33843359,41315075,0,775740094,59600801
명신산업(주),009900,2020/12,45650,0,0,1.4,0.3,6.23,1.32,0.99,0.21,123.32,-67.39,476900966,-88786090,35755500,0,809027813,66211555
미래에셋증권(주),006800,2015/12,9470,,,,,,,,,,,,,,,,
미래에셋증권(주),006800,2016/12,7240,,,,,,,,,,,,,,,,
미래에셋증권(주),006800,2017/12,9190,,,,,,,,,,,,,,,,
미래에셋증권(주),006800,2018/12,6530,,,,,,,,,,,,,,,,
미래에셋증권(주),006800,2019/12,7550,,,,,,,,,,,,,,,,
미래에셋증권(주),006800,2020/12,9440,,,,,,,,,,,,,,,,
삼성SDI(주),006400,2015/12,114000,0,0,0.99,0.51,39.19,20.29,1.54,0.8,36.97,0.48,16225303458,25685766,1442970331,571018124,7569330840,-59832026
삼성SDI(주),006400,2016/12,109000,0,0,0.89,0.62,0,0,1.98,1.39,0,2.02,14900311234,211111190,1676905127,552529353,5200822510,-926332634
삼성SDI(주),006400,2017/12,204500,165.46,72.12,1.65,0.72,0,0,3.04,1.32,51.33,5.98,15751476330,643193863,1052194059,525933696,6321560922,116894787
삼성SDI(주),006400,2018/12,219000,35.27,22.49,1.77,1.13,0,0,2.27,1.44,19.13,6.05,19349721184,745049185,1325113320,603952111,9158272455,714970606
삼성SDI(주),006400,2019/12,236000,90.24,68.38,1.68,1.28,21.46,16.26,2.18,1.65,26.96,2.94,19852096448,402366430,1752994251,712409371,10097426164,462176462
삼성SDI(주),006400,2020/12,628000,204.04,58.3,4.03,1.15,60.93,17.41,4.87,1.39,62.24,4.54,21534232267,630966298,1709217655,808300073,11294770446,671335358
삼성물산(주),028260,2015/12,140000,14.01,7.93,2.12,1.2,0,0,3.72,2.11,0,25.22,42361430965,2685651116,2108814859,38367000,13344675370,37138349
삼성물산(주),028260,2016/12,125500,79.18,52.32,1.87,1.24,25.16,16.63,1.62,1.07,87.37,0.62,44458515390,20841927,3192207851,117337000,28102683823,139524591
삼성물산(주),028260,2017/12,126000,62.14,48.72,1.35,1.06,35.6,27.91,1.41,1.1,32.8,3.13,49048902937,481104478,2770787110,84335000,29279045518,881268355
삼성물산(주),028260,2018/12,105500,23.7,15.5,1.54,1.01,17.4,11.38,1.35,0.88,23.24,8.06,42406651758,1748243543,2881418713,78036000,31155636887,1103890168
삼성물산(주),028260,2019/12,108500,42.43,29.74,1.05,0.73,0,0,1.15,0.81,26.44,4.77,45905516600,1047890681,2936059109,92979000,30761501059,866770072
삼성물산(주),028260,2020/12,138000,83.39,43.47,0.98,0.51,27.79,14.49,1.4,0.73,51.35,3.81,54331740266,1160650820,2508406318,96277000,30216118917,857079814
삼성바이오로직스(주),207940,2015/12,,0,0,0,0,0,0,0,0,0,,,,,,,
삼성바이오로직스(주),207940,2016/12,151000,0,0,1.26,0.85,0,0,17.45,11.74,356.7,,,,,,,
삼성바이오로직스(주),207940,2017/12,371000,0,0,6.92,2.51,182.84,66.25,58.96,21.36,182,,,,,,,
삼성바이오로직스(주),207940,2018/12,386500,177.14,82.96,9.6,4.5,0,0,74.09,34.7,179.62,,,,,,,
삼성바이오로직스(주),207940,2019/12,433000,144.13,78.75,6.75,3.69,2880.25,1573.71,41.68,22.78,129.9,,,,,,,
삼성바이오로직스(주),207940,2020/12,826000,232,92.8,19.59,7.84,287.39,114.96,49.99,20,127.05,10.48,6424201165,240974800,123289556,5105829,1164776874,292786554
삼성생명보험(주),032830,2015/12,110000,,,,,,,,,,,,,,,,
삼성생명보험(주),032830,2016/12,112500,,,,,,,,,,,,,,,,
삼성생명보험(주),032830,2017/12,124500,,,,,,,,,,,,,,,,
삼성생명보험(주),032830,2018/12,81600,,,,,,,,,,,,,,,,
삼성생명보험(주),032830,2019/12,74500,,,,,,,,,,,,,,,,
삼성생명보험(주),032830,2020/12,79100,,,,,,,,,,,,,,,,
삼성에스디에스(주),018260,2015/12,254000,75.33,50.04,7,4.65,40.13,26.66,6.06,4.03,29.14,10.09,6331679124,469830680,704357072,51660565,7853458731,588251363
삼성에스디에스(주),018260,2016/12,139500,83.63,39.42,5.01,2.36,74.53,35.13,5.06,2.38,17.57,9.54,6842003858,514327713,790700991,62768123,8180186861,627092295
삼성에스디에스(주),018260,2017/12,200000,44.48,26.27,3.75,2.21,26.4,15.59,3.62,2.14,20.46,9.91,7277760880,541772277,763044841,74215051,9299206130,731559149
삼성에스디에스(주),018260,2018/12,204000,39.09,25.77,4.35,2.87,21.48,14.16,4.11,2.71,16.45,10.91,8013849391,638792258,787033454,72727094,10034218901,877355813
삼성에스디에스(주),018260,2019/12,194500,35.51,28.01,3.59,2.83,32.64,25.74,3.63,2.86,15.11,11.76,9021235882,750448957,803838748,70617905,10719631804,990089397
삼성에스디에스(주),018260,2020/12,178500,60.08,38.46,3.08,1.97,23.78,15.22,3.52,2.25,15.67,6.71,9154919056,452908951,818130313,62871711,11017431526,871618076
삼성엔지니어링(주),028050,2015/12,14550,0,0,0,0,0,0,0.39,0.09,0,-409.05,5630758519,-1304348694,365282462,0,6441250861,-1454334492
삼성엔지니어링(주),028050,2016/12,10300,0,0,3.23,1.93,14.83,8.86,0.47,0.28,10.43,7.74,5509420276,10265145,411886035,0,7010541653,71163965
삼성엔지니어링(주),028050,2017/12,12400,0,0,3.98,2.62,0,0,0.64,0.42,0,-6.45,5072834607,-71232488,314529790,0,5513446636,21715981
삼성엔지니어링(주),028050,2018/12,17600,144.36,88.76,5.39,3.31,5.77,3.55,0.93,0.57,72.01,6.08,4619648610,62855610,341867251,0,5466957803,196396325
삼성엔지니어링(주),028050,2019/12,19200,25.64,18.63,4.38,3.18,6.41,4.66,0.82,0.59,12.71,27.49,4565711800,323809854,376745677,0,6392058453,422717497
삼성엔지니어링(주),028050,2020/12,13250,16.51,5.84,3.26,1.15,0,0,0.76,0.27,8.45,17.32,4755575903,252135563,311096074,0,6749174145,361182672
삼성전기(주),009150,2015/12,62900,53.73,31.98,1.61,0.96,87.83,52.27,1.2,0.71,15.43,0.25,7269452863,20643329,1010220078,303945048,6176258144,301331565
삼성전기(주),009150,2016/12,50800,0,0,1.26,0.89,43.46,30.76,1.05,0.74,294.42,0.35,7662629260,22914359,1002364373,288525148,6033040464,24399517
삼성전기(주),009150,2017/12,100000,0,0,2.5,1.09,36.15,15.74,1.78,0.77,41.95,3.82,7767403543,177255994,1102211186,321408912,6838474133,306203429
삼성전기(주),009150,2018/12,103500,40.55,21.72,3.44,1.84,16.81,9,2.27,1.21,11.14,14.5,8644914206,685018514,1369439415,460582649,8193023253,1018052800
삼성전기(주),009150,2019/12,125000,22.14,14.78,2.38,1.59,183.66,122.59,1.82,1.22,11.86,10.18,8674248230,528048551,1316854194,484194642,8040817646,733968842
삼성전기(주),009150,2020/12,178000,38.87,17.74,3.18,1.45,18.7,8.54,2.48,1.13,17.3,10.92,9225498476,623811178,1110609429,433932838,8208738308,829130678
삼성전자(주),005930,2015/12,1260000,20.99,14.36,1.97,1.35,13.32,9.11,1.9,1.3,8.76,11.16,242179521000,19060144000,50757922000,13705695000,200653482000,26413442000
삼성전자(주),005930,2016/12,1802000,26.89,15.99,2.38,1.42,12.98,7.72,2.32,1.38,11.65,12.48,262174324000,22726092000,52348358000,14111381000,201866745000,29240672000
삼성전자(주),005930,2017/12,2548000,15.3,9.45,3.02,1.87,11.33,7,2.72,1.68,8.11,21.01,301752090000,42186747000,56639677000,16355612000,239575376000,53645038000
삼성전자(주),005930,2018/12,38700,12.04,0.17,2.36,0.03,8.91,0.13,2.32,0.03,4.54,19.63,339357244000,44344857000,52490335000,18354080000,243771415000,58886669000
삼성전자(주),005930,2019/12,55800,25.35,16.3,2.32,1.49,17.07,10.98,2.51,1.62,11.95,8.69,352564497000,21738865000,55392823000,19907236000,230400881000,27768509000
삼성전자(주),005930,2020/12,81000,35.37,18.4,3.38,1.76,14.72,7.66,3.32,1.73,14.16,9.99,378235718000,26407832000,56324816000,21111490000,236806988000,35993876000
삼성중공업(주),010140,2015/12,10850,0,0,1.22,0.58,11.42,5.39,0.52,0.25,0,-24.66,17301591987,-1212110013,540289374,88213197,9714441844,-1501905499
삼성중공업(주),010140,2016/12,9250,0,0,0.56,0.35,0,0,0.33,0.21,77.83,-2.31,17217462679,-138776906,622279642,71194964,10414188640,-147199516
삼성중공업(주),010140,2017/12,7330,0,0,0.97,0.49,13.01,6.55,0.73,0.37,0,-5.62,13818113112,-340748297,373734568,60117424,7901235155,-524163794
삼성중공업(주),010140,2018/12,7410,0,0,0.85,0.51,33.92,20.2,1.15,0.68,0,-6.19,14282891986,-388188869,405105987,47937030,5265119547,-409252130
삼성중공업(주),010140,2019/12,7270,0,0,1.17,0.79,0,0,0.84,0.57,0,-21.88,13600084436,-1315353147,677856039,49684850,7349656036,-616585523
삼성중공업(주),010140,2020/12,7040,0,0,1.36,0.53,0,0,0.73,0.28,0,-33.06,12922170786,-1492699902,588602319,49557935,6860317643,-1054144023
삼성증권(주),016360,2015/12,41750,,,,,,,,,,,,,,,,
삼성증권(주),016360,2016/12,31700,,,,,,,,,,,,,,,,
삼성증권(주),016360,2017/12,36600,,,,,,,,,,,,,,,,
삼성증권(주),016360,2018/12,31500,,,,,,,,,,,,,,,,
