회사명,거래소코드,회계년도,정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),부채비율(IFRS연결),매출액정상영업이익률(IFRS연결),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS)
포스코홀딩스(주),005490,2003/12,,,,,,,,,,,
포스코홀딩스(주),005490,2004/12,,,,,,,,,,,
포스코홀딩스(주),005490,2005/12,,,,,,,,,,,
포스코홀딩스(주),005490,2006/12,,,,,,,,,,,
포스코홀딩스(주),005490,2007/12,0,0,46854,44.42,15.57,18.13,6.74,2.81,1.05,13.15,4.89
포스코홀딩스(주),005490,2008/12,45.82,23.04,58002,65.68,17.19,11.9,4.6,1.96,0.76,14.65,5.66
포스코홀딩스(주),005490,2009/12,-46.08,-26.5,41982,58.89,10.5,17.18,8.19,1.8,0.86,7.63,3.64
포스코홀딩스(주),005490,2010/12,40.47,27.57,53297,80.13,11.35,14.58,9.93,1.57,1.07,14.2,9.67
포스코홀딩스(주),005490,2011/12,-0.47,-11.14,47224,92.51,7.84,14.27,9.32,1.24,0.81,14.28,9.33
포스코홀딩스(주),005490,2012/12,-32.45,-32.51,31874,86.82,5.74,14.89,10.62,0.97,0.69,6.56,4.68
포스코홀딩스(주),005490,2013/12,-17.98,-44.1,17409,84.31,4.84,20.63,15.76,0.79,0.6,6.85,5.23
포스코홀딩스(주),005490,2014/12,7.26,-54.51,7432,88.23,4.94,27.83,20.55,0.76,0.56,7.61,5.62
포스코홀딩스(주),005490,2015/12,-25,0,1845,78.41,4.14,19.38,10.68,0.61,0.33,4.97,2.74
포스코홀딩스(주),005490,2016/12,18.02,654.68,16627,74.01,5.36,13.8,7.6,0.57,0.31,6.42,3.53
포스코홀딩스(주),005490,2017/12,62.49,104.66,34464,66.49,7.62,11.97,8.27,0.68,0.47,8.57,5.92
포스코홀딩스(주),005490,2018/12,19.92,-39.41,20911,67.34,8.53,32.51,19.18,0.79,0.47,7.3,4.31
포스코홀딩스(주),005490,2019/12,-30.2,8.55,22823,65.41,6.01,21.13,14.94,0.56,0.39,6.9,4.88
포스코홀딩스(주),005490,2020/12,-37.89,-12.69,20165,65.89,4.16,25.73,12.01,0.56,0.26,4.82,2.25
포스코홀딩스(주),005490,2021/12,0,0,87330,66.9,12.1,6.96,4.08,0.75,0.44,7.54,4.42
포스코홀딩스(주),005490,2022/12,-47.5,-52.49,41456,68.92,5.72,0,0,0.59,0.39,0,0
프레스티지바이오파마,950210,2020/06,,,,,,,,,,,
프레스티지바이오파마,950210,2021/06,0,0,-716,5.08,0,0,0,1.05,0.47,0,0
프레스티지바이오파마,950210,2022/06,0,0,-17596,16.25,0,0,0,1.18,0.3,0,0
피아이첨단소재(주),178920,2008/12,,,,,,,,,,,
피아이첨단소재(주),178920,2009/12,,,,,,,,,,,
피아이첨단소재(주),178920,2010/12,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2011/12,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2012/12,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2013/12,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2014/12,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2015/12,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2016/12,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2017/12,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2018/12,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2019/12,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2020/12,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2021/12,,,,,,31.11,19.27,7.1,4.4,22.48,13.93
피아이첨단소재(주),178920,2022/12,,,,,,35.98,18.12,5.4,2.72,94.31,47.49
하나제약(주),293480,2003/12,,,,,,,,,,,
하나제약(주),293480,2004/12,,,,,,,,,,,
하나제약(주),293480,2005/12,,,,,,,,,,,
하나제약(주),293480,2006/12,,,,,,,,,,,
하나제약(주),293480,2007/12,,,,,,,,,,,
하나제약(주),293480,2008/12,,,,,,,,,,,
하나제약(주),293480,2009/12,,,,,,,,,,,
하나제약(주),293480,2010/12,,,,,,,,,,,
하나제약(주),293480,2011/12,,,,,,,,,,,
하나제약(주),293480,2012/12,,,,,,,,,,,
하나제약(주),293480,2013/12,,,,,,,,,,,
하나제약(주),293480,2014/12,,,,,,,,,,,
하나제약(주),293480,2015/12,,,,,,,,,,,
하나제약(주),293480,2016/12,0,0,2248,106.53,19.01,0,0,0,0,0,0
하나제약(주),293480,2017/12,34.89,39.43,2243,74.11,22.92,0,0,0,0,0,0
하나제약(주),293480,2018/12,,,,,,17.81,8.34,2.38,1.12,16.89,7.91
하나제약(주),293480,2019/12,,,,,,17.34,11.5,2.36,1.57,15.48,10.27
하나제약(주),293480,2020/12,,,,,,31.65,15.88,2.18,1.09,30.26,15.18
하나제약(주),293480,2021/12,,,,,,18.14,11.55,2.21,1.4,19.81,12.61
하나제약(주),293480,2022/12,,,,,,15.72,9.83,1.54,0.97,12.37,7.74
하이트진로(주),000080,2003/09,,,,,,,,,,,
하이트진로(주),000080,2004/09,,,,,,,,,,,
하이트진로(주),000080,2005/12,,,,,,,,,,,
하이트진로(주),000080,2006/12,,,,,,,,,,,
하이트진로(주),000080,2007/12,,,,,,0,0,0,0,0,0
하이트진로(주),000080,2008/12,,,,,,0,0,0,0,0,0
하이트진로(주),000080,2009/12,0,0,2875,95.4,15.4,15.82,14.1,2.91,2.59,56.82,50.65
하이트진로(주),000080,2010/12,-19.37,-61.42,1183,132.47,11.41,71.65,53.6,3.19,2.39,16.21,12.13
하이트진로(주),000080,2011/12,12.41,47.5,1426,151.06,9.96,47.02,25.45,2.22,1.2,12.74,6.89
하이트진로(주),000080,2012/12,22.22,47.48,1536,149.72,8.22,18.63,10.81,2.12,1.23,22,12.77
하이트진로(주),000080,2013/12,-3.65,-23.61,1169,156.89,8.49,29.93,17.9,2.23,1.33,10.01,5.99
하이트진로(주),000080,2014/12,-41.82,-73.24,295,157.72,5,62.82,46.51,1.77,1.31,7.73,5.72
하이트진로(주),000080,2015/12,42.99,151.92,765,161.25,7.02,38.31,30.92,1.64,1.32,6.4,5.16
하이트진로(주),000080,2016/12,-7.45,-27.96,551,163.26,6.56,46.89,29.67,2.08,1.32,13.53,8.56
하이트진로(주),000080,2017/12,-29.64,-66.95,182,188.1,4.62,104.08,75.76,1.86,1.35,5.65,4.11
하이트진로(주),000080,2018/12,3.66,75.43,319,194.92,4.8,72.09,43.48,1.8,1.09,12.91,7.78
하이트진로(주),000080,2019/12,-2.43,-290.34,-610,216.58,4.34,0,0,2.53,1.28,146.77,74.56
하이트진로(주),000080,2020/12,124.91,0,1246,206.98,8.8,64.34,28.92,3.77,1.69,9.64,4.33
하이트진로(주),000080,2021/12,-12.28,-17.25,1031,232.16,7.9,39.89,28.25,3.14,2.22,4.7,3.33
하이트진로(주),000080,2022/12,9.45,21.27,1250,187.11,7.63,41.21,25.43,2.84,1.75,0,0
하이트진로홀딩스(주),000140,2003/12,,,,,,,,,,,
하이트진로홀딩스(주),000140,2004/12,,,,,,,,,,,
하이트진로홀딩스(주),000140,2005/12,,,,,,,,,,,
하이트진로홀딩스(주),000140,2006/12,,,,,,,,,,,
하이트진로홀딩스(주),000140,2007/12,0,0,6841,171.68,18.64,23.51,16.03,2.48,1.69,12.8,8.72
하이트진로홀딩스(주),000140,2008/12,-60.22,-20.4,7206,149.73,12.82,23.76,2.24,3.62,0.34,0,0
하이트진로홀딩스(주),000140,2009/12,121.22,-76.51,1712,172.99,14.74,34.83,11.14,0.86,0.27,0,0
하이트진로홀딩스(주),000140,2010/12,-4.6,-70.18,352,241.92,13.87,16.71,10.74,0.93,0.6,15.13,9.72
하이트진로홀딩스(주),000140,2011/12,-24.76,-9.87,317,246.09,10.6,460.03,199.31,0.67,0.29,117.75,51.02
하이트진로홀딩스(주),000140,2012/12,-17.8,146.61,788,229.15,8.84,2.19,1.05,0.45,0.22,0,0
하이트진로홀딩스(주),000140,2013/12,-8.73,0,-2659,244.19,8.64,0,0,0.49,0.28,31.04,17.52
하이트진로홀딩스(주),000140,2014/12,-35.63,0,-5494,267.2,5.72,11.6,8.21,0.38,0.27,11.67,8.26
하이트진로홀딩스(주),000140,2015/12,34.97,0,840,266.08,7.57,24.95,14.56,0.48,0.28,38.27,22.33
하이트진로홀딩스(주),000140,2016/12,-8.87,52.08,1277,229.63,7.01,17.32,10.74,0.43,0.27,21.3,13.2
하이트진로홀딩스(주),000140,2017/12,-24.71,-151.54,-660,257.66,5.32,21.23,16.15,0.31,0.23,20.1,15.29
하이트진로홀딩스(주),000140,2018/12,3.41,0,-126,264.06,5.52,33.5,20.04,0.25,0.15,25.68,15.36
하이트진로홀딩스(주),000140,2019/12,-2.48,0,-999,290.48,4.98,38.5,17.99,0.35,0.16,35.54,16.6
하이트진로홀딩스(주),000140,2020/12,108.52,0,3014,268.26,9.37,44.68,14.59,0.59,0.19,44.39,14.5
하이트진로홀딩스(주),000140,2021/12,-10.49,-49.39,1529,289.59,8.6,26.3,15.51,0.47,0.27,25.77,15.2
하이트진로홀딩스(주),000140,2022/12,7.48,-7.65,1427,238.51,8.15,44.33,28.34,0.36,0.23,41.67,26.65
한국가스공사(주),036460,2003/12,,,,,,,,,,,
한국가스공사(주),036460,2004/12,,,,,,,,,,,
한국가스공사(주),036460,2005/12,,,,,,,,,,,
한국가스공사(주),036460,2006/12,,,,,,,,,,,
한국가스공사(주),036460,2007/12,0,0,5088,228.04,5.47,16.72,7.32,1.68,0.73,4.62,2.02
한국가스공사(주),036460,2008/12,11.41,-10.54,4515,436.61,3.75,20.75,7.96,1.76,0.67,0,0
한국가스공사(주),036460,2009/12,6.24,-26.98,3297,344.34,4.78,19.45,11.43,0.92,0.54,8.87,5.21
한국가스공사(주),036460,2010/12,3.91,15.64,3813,288.41,4.27,16.95,12.41,0.6,0.44,4.11,3.01
한국가스공사(주),036460,2011/12,4.96,-34.44,2499,347.67,3.57,18.28,10.29,0.54,0.3,0,0
한국가스공사(주),036460,2012/12,24.4,102.04,5050,385.39,3.62,13.36,5.43,0.89,0.36,31.91,12.96
한국가스공사(주),036460,2013/12,17.49,0,-2669,388.83,3.91,0,0,0.8,0.46,7.01,4.04
한국가스공사(주),036460,2014/12,-27.97,0,5091,380.98,2.87,71.66,47.99,0.76,0.51,4.2,2.81
한국가스공사(주),036460,2015/12,-5.98,-28.63,3594,321.45,3.87,88.1,58.29,0.56,0.37,0.96,0.63
한국가스공사(주),036460,2016/12,-8.95,-311.19,-7740,325.38,4.35,0,0,0.62,0.38,1.1,0.68
한국가스공사(주),036460,2017/12,12.67,0,-13802,356.24,4.66,0,0,0.76,0.57,3,2.23
한국가스공사(주),036460,2018/12,23.49,0,5766,367.05,4.88,19.8,12.9,0.92,0.6,0,0
한국가스공사(주),036460,2019/12,4.52,-92.39,395,382.56,5.34,62.1,41.74,0.8,0.54,3.87,2.6
한국가스공사(주),036460,2020/12,-32.65,0,-1989,364.24,4.31,0,0,0.56,0.24,1.2,0.52
한국가스공사(주),036460,2021/12,37.92,0,11078,378.87,4.5,8.04,4.67,0.7,0.4,0,0
한국가스공사(주),036460,2022/12,98.71,57.04,17317,499.62,4.76,5.27,3.51,0.59,0.39,0,0
한국공항(주),005430,2003/12,,,,,,,,,,,
한국공항(주),005430,2004/12,,,,,,,,,,,
한국공항(주),005430,2005/12,,,,,,,,,,,
한국공항(주),005430,2006/12,,,,,,,,,,,
한국공항(주),005430,2007/12,0,0,4960,55.5,8.92,16.7,6.02,1.21,0.44,9.67,3.49
한국공항(주),005430,2008/12,-14.96,57.27,7801,49.89,7.34,7.93,3.28,0.8,0.33,8.4,3.47
한국공항(주),005430,2009/12,-11.26,0,-9739,47.13,6.82,0,0,0.59,0.34,5.38,3.16
한국공항(주),005430,2010/12,44.43,0,18331,41.73,8.58,3.43,1.89,0.66,0.37,5.75,3.18
한국공항(주),005430,2011/12,-16.96,0,-5750,43.12,6.52,0,0,0.68,0.39,9.17,5.29
한국공항(주),005430,2012/12,,,,,,81.71,57.42,0.5,0.35,7.47,5.25
한국공항(주),005430,2013/12,,,,,,0,0,0.39,0.25,5.65,3.62
한국공항(주),005430,2014/12,0,0,9159,46,3.07,6.13,2.73,0.61,0.27,0,0
한국공항(주),005430,2015/12,0,0,2888,42,3.38,20.76,11.27,0.61,0.33,4.82,2.62
한국공항(주),005430,2016/12,74.1,97.45,5702,32.52,5.67,10.02,5.42,0.59,0.32,4.11,2.22
한국공항(주),005430,2017/12,0.82,28.31,7316,31.86,5.56,8.35,5.32,0.61,0.39,3.7,2.35
한국공항(주),005430,2018/12,-8.58,-15.82,6159,33,4.69,10.79,6.13,0.64,0.37,18.78,10.66
한국공항(주),005430,2019/12,-10.75,-13.66,5318,43.86,4.17,11.26,7.14,0.6,0.38,4.33,2.74
한국공항(주),005430,2020/12,0,0,-15519,56.07,-16.39,0,0,0.64,0.24,8.68,3.22
한국공항(주),005430,2021/12,0,0,1063,32.34,-0.26,79.69,49.96,0.65,0.41,11.56,7.25
한국공항(주),005430,2022/12,0,77.62,1888,24.12,0.65,35.16,23.08,0.5,0.33,4.49,2.95
한국내화(주),010040,2003/12,,,,,,,,,,,
한국내화(주),010040,2004/12,,,,,,,,,,,
한국내화(주),010040,2005/12,,,,,,,,,,,
한국내화(주),010040,2006/12,,,,,,,,,,,
한국내화(주),010040,2007/12,,,,,,0,0,3.47,0.62,231.62,41.58
한국내화(주),010040,2008/12,,,,,,0,0,2.6,0.69,12.65,3.35
한국내화(주),010040,2009/12,,,,,,0,0,1.63,0.44,0,0
한국내화(주),010040,2010/12,,,,,,43.71,27.17,1.26,0.79,0,0
한국내화(주),010040,2011/12,,,,,,4.63,3.03,0.87,0.57,1.4,0.92
한국내화(주),010040,2012/12,,,,,,9.37,6.19,1.13,0.74,5.21,3.44
한국내화(주),010040,2013/12,,,,,,13.66,9.97,1.03,0.75,8.32,6.07
한국내화(주),010040,2014/12,,,,,,16.57,9.58,1.22,0.7,8.4,4.86
한국내화(주),010040,2015/12,,,,,,21.82,12.58,1.14,0.65,6.75,3.89
한국내화(주),010040,2016/12,,,,,,14.56,10.43,0.78,0.56,10.42,7.47
한국내화(주),010040,2017/12,,,,,,7.23,5.72,0.69,0.55,0,0
한국내화(주),010040,2018/12,,,,,,22.54,9.38,1.26,0.52,7.22,3.01
한국내화(주),010040,2019/12,,,,,,57.61,19.1,1.78,0.59,39.88,13.22
한국내화(주),010040,2020/12,0,0,66,40.67,2.54,71.96,27.5,0.75,0.29,38.86,14.85
한국내화(주),010040,2021/12,65.77,285.18,182,41,3.16,29.14,16.28,0.79,0.44,24.15,13.49
한국내화(주),010040,2022/12,22.48,-85.76,23,47.95,2.93,59.98,33.96,0.86,0.49,44.44,25.16
한국단자공업(주),025540,2003/12,,,,,,,,,,,
한국단자공업(주),025540,2004/12,,,,,,,,,,,
한국단자공업(주),025540,2005/12,,,,,,,,,,,
한국단자공업(주),025540,2006/12,,,,,,,,,,,
한국단자공업(주),025540,2007/12,0,0,2966,22.42,7.81,10.71,5.5,1.27,0.65,24.88,12.79
한국단자공업(주),025540,2008/12,-25.49,-41.87,1764,13.9,5.95,16.68,6.51,1.23,0.48,13.59,5.3
한국단자공업(주),025540,2009/12,-0.79,-18.49,1467,26.76,5.86,20.11,8.06,1.07,0.43,7.58,3.04
한국단자공업(주),025540,2010/12,91.07,117.63,3060,26.4,7.79,8.29,5.86,0.8,0.56,11.23,7.94
한국단자공업(주),025540,2011/12,44.64,27.8,3842,32.6,8.93,10.58,6.51,0.87,0.54,6.52,4.01
한국단자공업(주),025540,2012/12,15.03,-18.42,2872,25.98,9.76,13.52,9.04,0.84,0.56,8.09,5.4
한국단자공업(주),025540,2013/12,11.44,43.84,4130,30.53,9.28,14.48,8.4,1.18,0.69,6.84,3.97
한국단자공업(주),025540,2014/12,30.16,33.77,5525,29.61,11.31,13.95,7.47,1.6,0.86,10.7,5.73
한국단자공업(주),025540,2015/12,20.92,19.71,6614,25.77,12.5,19.86,10.21,2.34,1.2,14.77,7.59
한국단자공업(주),025540,2016/12,9.36,-2.46,6452,33.75,12.66,17.65,11.54,1.97,1.29,7.87,5.14
한국단자공업(주),025540,2017/12,-26.83,-25.86,4783,29.55,8.89,18.85,15.55,1.36,1.12,12.7,10.48
한국단자공업(주),025540,2018/12,-30.16,-20.5,3803,24.55,6.19,22.2,10.7,1.2,0.58,20.68,9.96
한국단자공업(주),025540,2019/12,-27.45,-19.49,3062,24.7,4.34,30.96,16.3,1.16,0.61,11.93,6.28
한국단자공업(주),025540,2020/12,135.62,81.27,5585,28.92,9.84,14.34,4.38,0.99,0.3,5.99,1.83
한국단자공업(주),025540,2021/12,0,0,6100,33.6,7.92,22.11,12.09,1.56,0.85,47.45,25.95
한국단자공업(주),025540,2022/12,-15.7,-22.57,4723,48.2,5.5,19.54,12,1.06,0.65,18.17,11.16
한국무브넥스(주),010100,2003/12,,,,,,,,,,,
한국무브넥스(주),010100,2004/12,,,,,,,,,,,
한국무브넥스(주),010100,2005/12,,,,,,,,,,,
한국무브넥스(주),010100,2006/12,,,,,,,,,,,
한국무브넥스(주),010100,2007/12,0,0,950,113.08,1.08,22.75,10.58,0.75,0.35,16.77,7.8
한국무브넥스(주),010100,2008/12,28.19,-81.53,175,117.36,1.56,85.51,30.95,0.5,0.18,0,0
한국무브넥스(주),010100,2009/12,42.19,428.93,928,134.03,2.18,19.95,7.69,0.56,0.22,7.2,2.78
한국무브넥스(주),010100,2010/12,35,281.47,3538,122.96,2.28,6.08,3.46,0.55,0.31,2.08,1.18
한국무브넥스(주),010100,2011/12,-44.52,-68.1,1129,141.08,1.11,47.46,23.78,0.78,0.39,9.12,4.57
한국무브넥스(주),010100,2012/12,87.87,36.98,1547,140.17,2.13,420.51,308.37,0.53,0.39,0,0
한국무브넥스(주),010100,2013/12,-18.11,-26.43,1138,130.61,1.72,23.57,16.99,0.53,0.38,1.9,1.37
한국무브넥스(주),010100,2014/12,-60.05,-99.07,11,149.83,0.68,277.99,120.57,0.89,0.39,51.17,22.19
한국무브넥스(주),010100,2015/12,76.94,18556.71,1981,160.35,1.04,17.22,11.78,0.63,0.43,2.36,1.61
한국무브넥스(주),010100,2016/12,-3.44,7.3,2126,153.87,0.98,20.05,12.81,0.57,0.37,4.14,2.65
한국무브넥스(주),010100,2017/12,-250.35,-266.56,-3541,183.94,-1.74,0,0,0.51,0.34,3.2,2.13
한국무브넥스(주),010100,2018/12,0,0,49,190.69,0.25,132.68,14.49,0.41,0.05,3.14,0.34
한국무브넥스(주),010100,2019/12,643.22,656.08,373,185.92,1.56,7.77,3.28,0.53,0.23,3.44,1.45
한국무브넥스(주),010100,2020/12,-7.32,1.76,379,181.9,1.56,36.15,9.3,0.63,0.16,3.38,0.87
한국무브넥스(주),010100,2021/12,90.23,61.21,612,166.32,2.61,7.49,4.03,0.65,0.35,6.24,3.36
한국무브넥스(주),010100,2022/12,41.22,79.03,1095,165.36,2.7,4.37,2.75,0.44,0.28,7.31,4.61
한국석유공업(주),004090,2003/12,,,,,,,,,,,
한국석유공업(주),004090,2004/12,,,,,,,,,,,
한국석유공업(주),004090,2005/12,,,,,,,,,,,
한국석유공업(주),004090,2006/12,,,,,,,,,,,
한국석유공업(주),004090,2007/12,0,0,4244,176.89,1.87,92.06,4.79,8.4,0.44,144.33,7.51
한국석유공업(주),004090,2008/12,45.91,-2.62,4133,186.35,2.17,47.18,16.04,4.19,1.42,45.23,15.38
한국석유공업(주),004090,2009/12,-13.04,90.65,7880,155.18,1.95,11.87,5.42,1.75,0.8,0,0
한국석유공업(주),004090,2010/12,63.58,-20.49,6265,103.33,2.95,23.93,13.33,0.54,0.3,0,0
한국석유공업(주),004090,2011/12,-4.61,-21.07,4945,134.95,2.37,26.2,11.72,0.42,0.19,0,0
한국석유공업(주),004090,2012/12,-17.05,17.89,5829,107.88,2.08,8.98,5.6,0.32,0.2,3.13,1.95
한국석유공업(주),004090,2013/12,41.77,101.24,11731,107.04,2.72,5.02,2.93,0.35,0.2,7.85,4.59
한국석유공업(주),004090,2014/12,-4.67,-13.13,10196,97.07,2.73,9.06,4.93,0.54,0.29,4.1,2.23
한국석유공업(주),004090,2015/12,75.29,120.82,22585,85.93,4.67,5.51,2.87,0.7,0.37,4.84,2.52
한국석유공업(주),004090,2016/12,-6.98,-18.78,18349,88.68,4.19,11.54,7.34,0.76,0.48,14.13,8.98
한국석유공업(주),004090,2017/12,-15.92,-18.77,15083,94.09,3.34,8.28,6.45,0.56,0.44,7.71,6.01
한국석유공업(주),004090,2018/12,-41.69,-54.76,7011,108.04,1.72,41.64,13.95,1.26,0.42,0,0
한국석유공업(주),004090,2019/12,-25.82,-272.49,-12148,111.11,1.27,0,0,0.83,0.43,8.28,4.27
한국석유공업(주),004090,2020/12,184.06,0,10548,119.76,3.6,21.29,7.26,0.81,0.28,8.84,3.02
한국석유공업(주),004090,2021/12,-10.83,74.19,923,122.26,2.47,482.95,13.39,30.57,0.85,0,0
한국석유공업(주),004090,2022/12,15.7,-1.92,906,111.97,2.41,30.37,11.17,2.1,0.77,18.98,6.98
한국수출포장공업(주),002200,2003/12,,,,,,,,,,,
한국수출포장공업(주),002200,2004/12,,,,,,,,,,,
한국수출포장공업(주),002200,2005/12,,,,,,,,,,,
한국수출포장공업(주),002200,2006/12,,,,,,,,,,,
한국수출포장공업(주),002200,2007/12,,,,,,27.5,16.23,0.54,0.32,5.4,3.19
한국수출포장공업(주),002200,2008/12,,,,,,13.39,5.52,0.43,0.18,0,0
한국수출포장공업(주),002200,2009/12,,,,,,6.15,2.84,0.48,0.22,2.48,1.14
한국수출포장공업(주),002200,2010/12,0,0,1901,53.53,4.58,7.79,5.28,0.33,0.22,22.08,14.96
한국수출포장공업(주),002200,2011/12,19.11,12.61,2141,53.43,4.94,6.26,4.35,0.28,0.2,6.97,4.84
한국수출포장공업(주),002200,2012/12,204.19,203.28,6492,27.48,14.33,2.93,1.79,0.36,0.22,1.38,0.84
한국수출포장공업(주),002200,2013/12,-58.34,-56.96,2794,27.57,6.57,10.83,6.47,0.53,0.32,6.73,4.02
한국수출포장공업(주),002200,2014/12,-8.99,0.71,2814,28.09,6.11,9.9,6.96,0.47,0.33,5.48,3.86
한국수출포장공업(주),002200,2015/12,-80.94,0,-60,33.27,1.17,0,0,0.52,0.34,8.44,5.43
한국수출포장공업(주),002200,2016/12,13.86,0,-52,33.72,1.34,0,0,0.4,0.31,6.71,5.21
한국수출포장공업(주),002200,2017/12,-324.15,0,-1318,37.89,-2.81,0,0,0.37,0.3,0,0
한국수출포장공업(주),002200,2018/12,0,0,4323,28.82,8.23,6.88,3.29,0.52,0.25,2.84,1.36
한국수출포장공업(주),002200,2019/12,-16.47,4.21,4505,24.34,7.1,5.72,3.91,0.42,0.29,3.22,2.2
한국수출포장공업(주),002200,2020/12,-43.52,-53.64,2090,22.37,4.11,12.3,6.56,0.4,0.21,3.98,2.12
한국수출포장공업(주),002200,2021/12,0,0,4120,26.01,6.27,9.25,5.4,0.55,0.32,8.52,4.98
한국수출포장공업(주),002200,2022/12,28.48,28.11,5308,23,7.53,6.74,4.11,0.5,0.3,5.63,3.43
한국쉘석유(주),002960,2003/12,,,,,,,,,,,
한국쉘석유(주),002960,2004/12,,,,,,,,,,,
한국쉘석유(주),002960,2005/12,,,,,,,,,,,
한국쉘석유(주),002960,2006/12,,,,,,,,,,,
한국쉘석유(주),002960,2007/12,,,,,,8.55,4.78,3.36,1.88,7.36,4.12
한국쉘석유(주),002960,2008/12,,,,,,11.36,6.21,3.23,1.77,91.69,50.17
한국쉘석유(주),002960,2009/12,,,,,,5.93,2.6,3.87,1.7,5.8,2.54
한국쉘석유(주),002960,2010/12,,,,,,11.89,5.27,6.06,2.68,9.84,4.36
한국쉘석유(주),002960,2011/12,,,,,,12.17,9.26,5.65,4.3,23.81,18.11
한국쉘석유(주),002960,2012/12,,,,,,10.76,8.34,5.45,4.23,9.56,7.41
한국쉘석유(주),002960,2013/12,,,,,,23.27,10.69,10.57,4.86,18.26,8.39
한국쉘석유(주),002960,2014/12,,,,,,28.97,17.48,11.64,7.02,28.24,17.04
한국쉘석유(주),002960,2015/12,,,,,,22.32,16.7,9.67,7.24,18.42,13.78
한국쉘석유(주),002960,2016/12,,,,,,24.24,20.69,8.94,7.63,21.99,18.76
한국쉘석유(주),002960,2017/12,,,,,,23.78,20.51,7.58,6.54,29.32,25.29
한국쉘석유(주),002960,2018/12,,,,,,20.13,17.11,6.59,5.6,16.82,14.3
한국쉘석유(주),002960,2019/12,,,,,,21.42,19.41,5.94,5.38,17.45,15.82
한국쉘석유(주),002960,2020/12,,,,,,20.17,12.56,5.39,3.35,9.97,6.21
한국쉘석유(주),002960,2021/12,,,,,,13.16,10.74,4.58,3.74,15.49,12.64
한국쉘석유(주),002960,2022/12,,,,,,12.58,11.34,3.8,3.42,21.83,19.68
한국앤컴퍼니(주),000240,2003/12,,,,,,,,,,,
한국앤컴퍼니(주),000240,2004/12,,,,,,,,,,,
한국앤컴퍼니(주),000240,2005/12,,,,,,,,,,,
한국앤컴퍼니(주),000240,2006/12,,,,,,,,,,,
한국앤컴퍼니(주),000240,2007/12,0,0,1050,141.57,7.7,20.58,12.75,2.04,1.26,7.25,4.49
한국앤컴퍼니(주),000240,2008/12,-24.34,-112.95,-137,204.02,4.68,110.19,58.69,1.64,0.87,12.74,6.79
한국앤컴퍼니(주),000240,2009/12,197.06,0,2357,136.71,12.05,11.26,4.86,2.01,0.87,9.02,3.89
한국앤컴퍼니(주),000240,2010/12,0.54,35.27,3188,111.21,11.51,14.61,8.48,2.09,1.21,43.72,25.38
한국앤컴퍼니(주),000240,2011/12,-9.03,-23.15,2450,131.18,8.74,28.48,15.49,2.82,1.54,26.94,14.66
한국앤컴퍼니(주),000240,2012/12,,,,,,1.68,0.46,6.72,1.85,17.26,4.74
한국앤컴퍼니(주),000240,2013/12,,,,,,10.09,5.87,0.72,0.42,91.95,53.46
한국앤컴퍼니(주),000240,2014/12,,,,,,12.6,9.74,0.97,0.75,47.37,36.62
한국앤컴퍼니(주),000240,2015/12,,,,,,13.95,8.08,0.95,0.55,57.5,33.3
한국앤컴퍼니(주),000240,2016/12,0,0,2852,7.95,37.91,50.92,34.71,1.06,0.72,42.73,29.13
한국앤컴퍼니(주),000240,2017/12,-23.8,-35.17,1849,8.56,24.16,47.53,36.62,1,0.77,43.88,33.8
한국앤컴퍼니(주),000240,2018/12,6.09,22.13,2258,8.12,24.94,38.2,29.03,0.86,0.65,33.97,25.81
한국앤컴퍼니(주),000240,2019/12,-19.19,-23.38,1730,6.27,20.16,30.51,23.08,0.73,0.55,29.51,22.33
한국앤컴퍼니(주),000240,2020/12,-8.4,-14.52,1479,8.34,19.07,210.93,80.25,0.82,0.31,53.44,20.33
한국앤컴퍼니(주),000240,2021/12,45.86,45.39,2094,9.26,23.7,30.92,18.7,0.84,0.51,44.41,26.85
한국앤컴퍼니(주),000240,2022/12,7.42,-15.79,1749,11.55,22.38,25.44,18.3,0.57,0.41,22.47,16.16
한국유나이티드제약(주),033270,2003/03,,,,,,,,,,,
한국유나이티드제약(주),033270,2004/03,,,,,,,,,,,
한국유나이티드제약(주),033270,2005/03,,,,,,,,,,,
한국유나이티드제약(주),033270,2006/03,,,,,,,,,,,
한국유나이티드제약(주),033270,2007/03,,,,,,0,0,0,0,0,0
한국유나이티드제약(주),033270,2008/12,,,,,,7.43,3.18,1.27,0.54,9.35,4.01
