회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원)
엘아이지넥스원(주),079550,2014/12,51743724,73033275,1400104000
엘아이지넥스원(주),079550,2015/12,83022325,112764585,1903224119
엘아이지넥스원(주),079550,2016/12,77051466,88211098,1859889725
엘아이지넥스원(주),079550,2017/12,-8628211,4435777,1760325842
엘아이지넥스원(주),079550,2018/12,4458064,24091308,1477507585
엘아이지넥스원(주),079550,2019/12,3185324,18099092,1451894505
엘아이지넥스원(주),079550,2020/12,57881698,64052689,1599434376
엘아이지넥스원(주),079550,2021/12,105055806,97226513,1820020013
엘아이지넥스원(주),079550,2022/12,122939587,178794933,2216162119
엘지디스플레이(주),034220,2006/12,,,
엘지디스플레이(주),034220,2007/12,1344027000,1491135000,14163131000
엘지디스플레이(주),034220,2008/12,1086896000,1536306000,15865240000
엘지디스플레이(주),034220,2009/12,1088814000,976863000,20119342000
엘지디스플레이(주),034220,2010/12,1002648000,1024394000,25004257000
엘지디스플레이(주),034220,2011/12,-991032000,-1251083000,23471309000
엘지디스플레이(주),034220,2012/12,28549000,626478000,28672355000
엘지디스플레이(주),034220,2013/12,99672000,753550000,25854183000
엘지디스플레이(주),034220,2014/12,973118000,984790000,25383670000
엘지디스플레이(주),034220,2015/12,968209000,770856000,25856426000
엘지디스플레이(주),034220,2016/12,967078000,709138000,24419295000
엘지디스플레이(주),034220,2017/12,1779721000,1536730000,25591082000
엘지디스플레이(주),034220,2018/12,-442291000,-472995000,22371687000
엘지디스플레이(주),034220,2019/12,-2639893000,-1784245000,21658329000
엘지디스플레이(주),034220,2020/12,-513262000,-812979000,22799273000
엘지디스플레이(주),034220,2021/12,552173000,721931000,28364914000
엘지디스플레이(주),034220,2022/12,-3191387000,-3201463000,24131172000
엘지전자(주),066570,2006/12,,,
엘지전자(주),066570,2007/12,1222395000,564584000,23501935000
엘지전자(주),066570,2008/12,482786000,1226890000,27638515000
엘지전자(주),066570,2009/12,1146804000,1412494000,30513436000
엘지전자(주),066570,2010/12,-635874000,-1104643000,29238503000
엘지전자(주),066570,2011/12,-277919000,-299180000,28097139000
엘지전자(주),066570,2012/12,-354760000,42773000,25427205000
엘지전자(주),066570,2013/12,-189077000,-213877000,28078895000
엘지전자(주),066570,2014/12,-154453000,301324000,29556368000
엘지전자(주),066570,2015/12,-355839000,-17537000,28368428000
엘지전자(주),066570,2016/12,-276487000,-290455000,28743246000
엘지전자(주),066570,2017/12,758046000,701226000,31966513000
엘지전자(주),066570,2018/12,-4774000,487716000,29982010000
엘지전자(주),066570,2019/12,-196118000,166009000,28654467000
엘지전자(주),066570,2020/12,1211549000,746991000,28435323000
엘지전자(주),066570,2021/12,-913538000,446426000,27778047000
엘지전자(주),066570,2022/12,854963000,110787000,27791746000
오씨아이홀딩스(주),010060,2006/12,,,
오씨아이홀딩스(주),010060,2007/12,135750688,181192002,1342691410
오씨아이홀딩스(주),010060,2008/12,317448666,592447111,2119789286
오씨아이홀딩스(주),010060,2009/12,385347665,537883042,2101779381
오씨아이홀딩스(주),010060,2010/12,579019853,700341909,2606376109
오씨아이홀딩스(주),010060,2011/12,729164872,890007897,3406976864
오씨아이홀딩스(주),010060,2012/12,52480364,-13726762,2409028464
오씨아이홀딩스(주),010060,2013/12,-305346338,-185660029,2195112715
오씨아이홀딩스(주),010060,2014/12,22167902,-72881640,2307837273
오씨아이홀딩스(주),010060,2015/12,-191074697,-84168987,2174598430
오씨아이홀딩스(주),010060,2016/12,347625441,120313571,2245311185
오씨아이홀딩스(주),010060,2017/12,168896194,259173150,2494394059
오씨아이홀딩스(주),010060,2018/12,70724240,128104823,2276329802
오씨아이홀딩스(주),010060,2019/12,-717594874,-142377329,1766574982
오씨아이홀딩스(주),010060,2020/12,-253611327,-71661235,1221978354
오씨아이홀딩스(주),010060,2021/12,173225488,205456986,1562391312
오씨아이홀딩스(주),010060,2022/12,131119558,212653743,2147017066
일진하이솔루스(주),271940,2012/12,,,
일진하이솔루스(주),271940,2013/12,,,
일진하이솔루스(주),271940,2014/12,,,
일진하이솔루스(주),271940,2015/12,-1282535,-911951,18246703
일진하이솔루스(주),271940,2016/12,103139,368270,18747945
일진하이솔루스(주),271940,2017/12,-1490855,-917631,20338888
일진하이솔루스(주),271940,2018/12,209189,594249,28585758
일진하이솔루스(주),271940,2019/12,8968428,12011955,88512979
일진하이솔루스(주),271940,2020/12,15578870,15074663,113524940
일진하이솔루스(주),271940,2021/12,8963456,9802681,117690719
일진하이솔루스(주),271940,2022/12,7043345,2772988,109080826
중소기업은행,024110,2006/12,,,
중소기업은행,024110,2007/12,,,
중소기업은행,024110,2008/12,,,
중소기업은행,024110,2009/12,,,
중소기업은행,024110,2010/12,,,
중소기업은행,024110,2011/12,,,
중소기업은행,024110,2012/12,,,
중소기업은행,024110,2013/12,,,
중소기업은행,024110,2014/12,,,
중소기업은행,024110,2015/12,,,
중소기업은행,024110,2016/12,,,
중소기업은행,024110,2017/12,,,
중소기업은행,024110,2018/12,,,
중소기업은행,024110,2019/12,,,
중소기업은행,024110,2020/12,,,
중소기업은행,024110,2021/12,,,
중소기업은행,024110,2022/12,,,
지에스건설(주),006360,2006/12,,,
지에스건설(주),006360,2007/12,400012516,442044487,6011536410
지에스건설(주),006360,2008/12,381553876,478323022,6865848283
지에스건설(주),006360,2009/12,382800690,567925111,7376924587
지에스건설(주),006360,2010/12,386600167,575431724,7865282626
지에스건설(주),006360,2011/12,412570780,545105957,8524883693
지에스건설(주),006360,2012/12,119134177,133216129,8530989163
지에스건설(주),006360,2013/12,-926034068,-1031396314,7861809394
지에스건설(주),006360,2014/12,-80054949,12682602,8353332345
지에스건설(주),006360,2015/12,-33041473,138192094,9069842908
지에스건설(주),006360,2016/12,-38004783,387818596,9996138506
지에스건설(주),006360,2017/12,-9837801,384387226,10811746537
지에스건설(주),006360,2018/12,598500719,981917704,11786013253
지에스건설(주),006360,2019/12,441560074,680931074,9485125995
지에스건설(주),006360,2020/12,326944366,683181225,8890992063
지에스건설(주),006360,2021/12,317165450,514791411,7795915290
지에스건설(주),006360,2022/12,240672686,281011393,8613702892
케이카(주),381970,2017/12,,,
케이카(주),381970,2018/12,,,
케이카(주),381970,2019/12,14777785,29204443,1185355255
케이카(주),381970,2020/12,24129650,37698382,1323113771
케이카(주),381970,2021/12,46775529,71108716,1902394224
케이카(주),381970,2022/12,30363689,50047663,2177261974
코스맥스(주),192820,2014/12,15460119,14555341,246823434
코스맥스(주),192820,2015/12,22215276,28201634,372482451
코스맥스(주),192820,2016/12,35077689,43303715,505504971
코스맥스(주),192820,2017/12,10206567,18787441,528204487
코스맥스(주),192820,2018/12,21364846,22134328,679385374
코스맥스(주),192820,2019/12,92643001,40180613,739010731
코스맥스(주),192820,2020/12,-34558144,65853784,765400192
코스맥스(주),192820,2021/12,20530243,77596941,853145123
코스맥스(주),192820,2022/12,-100615052,42853286,853979769
코오롱인더스트리(주),120110,2010/12,179435051,282459642,3228788844
코오롱인더스트리(주),120110,2011/12,185310557,294774684,4063828838
코오롱인더스트리(주),120110,2012/12,130707395,257095900,4103325510
코오롱인더스트리(주),120110,2013/12,84019213,197842444,3963412882
코오롱인더스트리(주),120110,2014/12,44942271,150674570,3905571943
코오롱인더스트리(주),120110,2015/12,-155333143,240247962,3381053200
코오롱인더스트리(주),120110,2016/12,118952003,224061548,3125539307
코오롱인더스트리(주),120110,2017/12,72754598,206112851,3210151211
코오롱인더스트리(주),120110,2018/12,227680471,154154290,3342150236
코오롱인더스트리(주),120110,2019/12,13621220,178352108,3222420900
코오롱인더스트리(주),120110,2020/12,247248990,143099202,2916642688
코오롱인더스트리(주),120110,2021/12,116057944,197828972,3407792957
코오롱인더스트리(주),120110,2022/12,62542367,173075844,3846857214
코웨이(주),021240,2006/12,,,
코웨이(주),021240,2007/12,116275445,161296112,1213090172
코웨이(주),021240,2008/12,129064669,190148952,1314402927
코웨이(주),021240,2009/12,153279514,204257404,1411922316
코웨이(주),021240,2010/12,183272868,253503739,1501812040
코웨이(주),021240,2011/12,177105643,242472227,1709867513
코웨이(주),021240,2012/12,119748574,227812280,1806832626
코웨이(주),021240,2013/12,253192621,333215820,1933731418
코웨이(주),021240,2014/12,242936826,377493036,2013640836
코웨이(주),021240,2015/12,349446385,462955768,2161297916
코웨이(주),021240,2016/12,275454110,368691257,2204534229
코웨이(주),021240,2017/12,322405382,478410723,2320503714
코웨이(주),021240,2018/12,332277589,477215964,2395498526
코웨이(주),021240,2019/12,286540553,394660021,2531011641
코웨이(주),021240,2020/12,280550609,455501365,2592546949
코웨이(주),021240,2021/12,346559183,451701648,2814648162
코웨이(주),021240,2022/12,371317773,514746074,2813488928
쿠쿠홈시스(주),284740,2017/12,3649279,6045702,31044636
쿠쿠홈시스(주),284740,2018/12,35710289,55275727,358138686
쿠쿠홈시스(주),284740,2019/12,41933133,68862800,467988951
쿠쿠홈시스(주),284740,2020/12,76870357,115663226,562838132
쿠쿠홈시스(주),284740,2021/12,100132576,95008394,653201034
쿠쿠홈시스(주),284740,2022/12,116344338,99955621,691580207
키움증권(주),039490,2006/03,,,
키움증권(주),039490,2007/03,,,
키움증권(주),039490,2008/03,,,
키움증권(주),039490,2009/03,,,
키움증권(주),039490,2010/03,,,
키움증권(주),039490,2011/03,,,
키움증권(주),039490,2012/03,,,
키움증권(주),039490,2013/03,,,
키움증권(주),039490,2014/12,,,
키움증권(주),039490,2015/12,,,
키움증권(주),039490,2016/12,,,
키움증권(주),039490,2017/12,,,
키움증권(주),039490,2018/12,,,
키움증권(주),039490,2019/12,,,
키움증권(주),039490,2020/12,,,
키움증권(주),039490,2021/12,,,
키움증권(주),039490,2022/12,,,
태광산업(주),003240,2006/12,,,
태광산업(주),003240,2007/12,39853017,84621720,1266798818
태광산업(주),003240,2008/12,-53472478,12032663,1832383517
태광산업(주),003240,2009/12,342556620,170513883,1963651328
태광산업(주),003240,2010/12,282494765,413837672,2581819258
태광산업(주),003240,2011/12,224898482,259196442,3154925683
태광산업(주),003240,2012/12,-31976603,-37256063,2809979959
태광산업(주),003240,2013/12,29478837,14049344,2519640790
태광산업(주),003240,2014/12,-328873,-32529534,2142940484
태광산업(주),003240,2015/12,30491757,6494371,1814429007
태광산업(주),003240,2016/12,-6225572,43217362,1703181029
태광산업(주),003240,2017/12,72912435,107734935,1940253080
태광산업(주),003240,2018/12,176669744,218852891,2169663296
태광산업(주),003240,2019/12,53673248,197992814,2027159119
태광산업(주),003240,2020/12,479950715,47892155,1495625845
태광산업(주),003240,2021/12,326760308,305530105,2197778812
태광산업(주),003240,2022/12,-26229444,-77549839,2395951889
티케이지휴켐스(주),069260,2006/12,,,
티케이지휴켐스(주),069260,2007/12,28280578,37744627,301750405
티케이지휴켐스(주),069260,2008/12,40225924,46140966,415663083
티케이지휴켐스(주),069260,2009/12,66475693,82787430,452230058
티케이지휴켐스(주),069260,2010/12,70519584,79647660,539341636
티케이지휴켐스(주),069260,2011/12,53552047,56134646,566909489
티케이지휴켐스(주),069260,2012/12,52155293,66424170,706733204
티케이지휴켐스(주),069260,2013/12,54553948,59789822,778228813
티케이지휴켐스(주),069260,2014/12,40635949,51067452,695241180
티케이지휴켐스(주),069260,2015/12,37551321,42005957,582815681
티케이지휴켐스(주),069260,2016/12,45877756,79489202,582859339
티케이지휴켐스(주),069260,2017/12,119319351,152224158,694440659
티케이지휴켐스(주),069260,2018/12,93521536,140078051,762875404
티케이지휴켐스(주),069260,2019/12,70477104,106617714,659772632
티케이지휴켐스(주),069260,2020/12,49275071,95303350,593511362
티케이지휴켐스(주),069260,2021/12,72724912,93443404,861204656
티케이지휴켐스(주),069260,2022/12,81809433,117135007,1235837871
팬오션(주),028670,2006/12,,,
팬오션(주),028670,2007/12,430990879,455939578,4873448968
팬오션(주),028670,2008/12,534795000,674704000,8509147000
팬오션(주),028670,2009/12,-27627000,-82153000,3989252000
팬오션(주),028670,2010/12,109742000,122274000,5768938000
팬오션(주),028670,2011/12,-4408000,-17950000,5059026000
팬오션(주),028670,2012/12,-456645000,-196439000,4919476000
팬오션(주),028670,2013/12,-2052601000,-330396000,2428186000
팬오션(주),028670,2014/12,809869000,214606000,1555024000
팬오션(주),028670,2015/12,56532000,229773000,1760590000
팬오션(주),028670,2016/12,90822000,159066000,1606337000
팬오션(주),028670,2017/12,145713000,201675000,2013013000
팬오션(주),028670,2018/12,144248000,203019000,2337517000
팬오션(주),028670,2019/12,153711000,208473000,2155925000
팬오션(주),028670,2020/12,90928000,221313000,2102895000
팬오션(주),028670,2021/12,526659000,574792000,4069219000
팬오션(주),028670,2022/12,676532000,784634000,5700446000
포스코홀딩스(주),005490,2006/12,,,
포스코홀딩스(주),005490,2007/12,3679431381,4308275197,22206684973
포스코홀딩스(주),005490,2008/12,4446933280,6540059290,30642409499
포스코홀딩스(주),005490,2009/12,3172263501,3147998301,26953944911
포스코홀딩스(주),005490,2010/12,3784361128,4784518482,32582036641
포스코홀딩스(주),005490,2011/12,3188844785,4196028400,39171703426
포스코홀딩스(주),005490,2012/12,2499522911,2789597258,35664933133
포스코홀딩스(주),005490,2013/12,1582595861,2215132620,30543544661
포스코홀딩스(주),005490,2014/12,1138958195,2350035055,29218854280
포스코홀딩스(주),005490,2015/12,1318271460,2238248789,25607220942
포스코홀딩스(주),005490,2016/12,1785045916,2635337195,24324933260
포스코홀딩스(주),005490,2017/12,2545685289,2902452867,28553814576
포스코홀딩스(주),005490,2018/12,1072591563,3809375813,30659425434
포스코홀딩스(주),005490,2019/12,1175712402,2586359352,30373510739
포스코홀딩스(주),005490,2020/12,965863440,1135196565,26509920446
포스코홀딩스(주),005490,2021/12,5181227349,6649599886,39920200837
포스코홀딩스(주),005490,2022/12,-467852286,1674892869,8589818953
피아이첨단소재(주),178920,2008/12,,,
피아이첨단소재(주),178920,2009/12,,,
피아이첨단소재(주),178920,2010/12,30809595,40790877,111609237
피아이첨단소재(주),178920,2011/12,20712719,33349815,108234181
피아이첨단소재(주),178920,2012/12,16427160,27325088,115993114
피아이첨단소재(주),178920,2013/12,25689542,39458876,133705041
피아이첨단소재(주),178920,2014/12,21625327,37419514,137068833
피아이첨단소재(주),178920,2015/12,16983489,28941795,136308520
피아이첨단소재(주),178920,2016/12,20977772,32331967,153056952
피아이첨단소재(주),178920,2017/12,32781682,53000259,216379449
피아이첨단소재(주),178920,2018/12,34984082,60533438,245472562
피아이첨단소재(주),178920,2019/12,17717933,33602431,223682314
피아이첨단소재(주),178920,2020/12,41723872,60009434,261788779
피아이첨단소재(주),178920,2021/12,64000019,75857969,301868719
피아이첨단소재(주),178920,2022/12,45710486,52135090,276440430
하이트진로(주),000080,2006/12,,,
하이트진로(주),000080,2007/12,150711017,138096581,669427845
하이트진로(주),000080,2008/12,154802712,144827841,735259392
하이트진로(주),000080,2009/12,121367176,114167386,681861303
하이트진로(주),000080,2010/12,22779142,78919385,705579079
하이트진로(주),000080,2011/12,60070490,100341237,984947019
하이트진로(주),000080,2012/12,127731388,138223990,1674527255
하이트진로(주),000080,2013/12,84349396,142860640,1628737709
하이트진로(주),000080,2014/12,31256395,95307377,1605639274
하이트진로(주),000080,2015/12,47256386,123757134,1663246297
하이트진로(주),000080,2016/12,48404004,117918740,1637185183
하이트진로(주),000080,2017/12,18625314,83493973,1664922295
하이트진로(주),000080,2018/12,24913250,90049448,1657621698
하이트진로(주),000080,2019/12,-40690937,80294719,1830147019
하이트진로(주),000080,2020/12,52119645,180768750,2049288474
하이트진로(주),000080,2021/12,72537860,150506900,1977099627
하이트진로(주),000080,2022/12,66847561,165474689,2222161984
한국가스공사(주),036460,2006/12,,,
한국가스공사(주),036460,2007/12,364760537,633509040,14260834947
한국가스공사(주),036460,2008/12,330783921,635588715,23166088946
한국가스공사(주),036460,2009/12,238003182,794009962,19391828611
한국가스공사(주),036460,2010/12,250380666,912984397,22611376252
한국가스공사(주),036460,2011/12,208398967,1012772031,28254770684
한국가스공사(주),036460,2012/12,505723847,1196602965,34516666309
한국가스공사(주),036460,2013/12,-267179193,1361117454,37442516727
한국가스공사(주),036460,2014/12,93007739,938059640,36733400632
한국가스공사(주),036460,2015/12,55741545,982766312,25481992525
한국가스공사(주),036460,2016/12,-853908528,874831419,20177352361
한국가스공사(주),036460,2017/12,-1021611230,901945746,21055675649
한국가스공사(주),036460,2018/12,305312827,1108698325,24985604339
한국가스공사(주),036460,2019/12,81613695,1185756046,23903847012
한국가스공사(주),036460,2020/12,-93602410,950550739,20004187241
한국가스공사(주),036460,2021/12,594481644,1001846301,26156771521
한국가스공사(주),036460,2022/12,852889307,2015792022,50301773606
한국앤컴퍼니(주),000240,2006/12,,,
한국앤컴퍼니(주),000240,2007/12,162305992,274047001,2253044273
한국앤컴퍼니(주),000240,2008/12,25412343,256382686,2644236452
한국앤컴퍼니(주),000240,2009/12,350886758,348445260,2811860353
한국앤컴퍼니(주),000240,2010/12,358902169,480359532,3354415807
한국앤컴퍼니(주),000240,2011/12,267188542,382274736,3955397485
한국앤컴퍼니(주),000240,2012/12,3277158469,13629150,39331049
한국앤컴퍼니(주),000240,2013/12,160151821,119576096,153514281
한국앤컴퍼니(주),000240,2014/12,183826990,188230508,229263916
한국앤컴퍼니(주),000240,2015/12,172703147,181560298,223646645
한국앤컴퍼니(주),000240,2016/12,44758579,44044103,90300328
한국앤컴퍼니(주),000240,2017/12,45599877,42425276,87426603
한국앤컴퍼니(주),000240,2018/12,49187649,54283035,74873650
한국앤컴퍼니(주),000240,2019/12,53195937,58323924,82651352
한국앤컴퍼니(주),000240,2020/12,8577557,38775888,64144787
한국앤컴퍼니(주),000240,2021/12,71482518,91005791,604888693
한국앤컴퍼니(주),000240,2022/12,59144668,110943188,829262236
한국전력공사(주),015760,2006/12,,,
한국전력공사(주),015760,2007/12,1556815137,381700242,28983884898
한국전력공사(주),015760,2008/12,-2952468388,-3659201764,31522382544
한국전력공사(주),015760,2009/12,-77712659,-568697016,33685713496
한국전력공사(주),015760,2010/12,-1478227000,-1312517000,39291282000
한국전력공사(주),015760,2011/12,-3514130000,-2993785000,43214858000
한국전력공사(주),015760,2012/12,-3226597000,-2692852000,49334873000
한국전력공사(주),015760,2013/12,238307000,262995000,53692406000
한국전력공사(주),015760,2014/12,1039887000,1673708000,57334440000
한국전력공사(주),015760,2015/12,10165653000,4425361000,58540389000
한국전력공사(주),015760,2016/12,4261986000,4881540000,60289581000
한국전력공사(주),015760,2017/12,1506852000,1553554000,59965739000
한국전력공사(주),015760,2018/12,-1095213000,-2193268000,60271500000
한국전력공사(주),015760,2019/12,-2594957000,-2848347000,58933180000
한국전력공사(주),015760,2020/12,1951498000,2785145000,57989410000
한국전력공사(주),015760,2021/12,-5607732000,-7425576000,59660600000
한국전력공사(주),015760,2022/12,-25297712000,-33908575000,68951546000
한국전력기술(주),052690,2006/12,,,
한국전력기술(주),052690,2007/12,17648507,16351845,308832795
한국전력기술(주),052690,2008/12,27462450,20111939,347292226
한국전력기술(주),052690,2009/12,82647800,96724533,442323528
한국전력기술(주),052690,2010/12,96166186,113730808,580153714
한국전력기술(주),052690,2011/12,116095118,143712530,663334830
한국전력기술(주),052690,2012/12,134310483,153128066,785585937
한국전력기술(주),052690,2013/12,34407214,33823641,755483851
한국전력기술(주),052690,2014/12,54758999,66552126,841917293
한국전력기술(주),052690,2015/12,15012059,14263493,657603285
한국전력기술(주),052690,2016/12,22598766,12282438,506012235
한국전력기술(주),052690,2017/12,32454112,32871958,490192814
한국전력기술(주),052690,2018/12,12936841,21499316,433700598
한국전력기술(주),052690,2019/12,26397847,44068929,448634709
한국전력기술(주),052690,2020/12,20160083,29007627,431722626
한국전력기술(주),052690,2021/12,16452462,8546534,433126639
한국전력기술(주),052690,2022/12,17953974,12104883,505290773
한국콜마(주),161890,2013/03,10928520,12841299,174038123
한국콜마(주),161890,2014/12,30153208,42539643,439080476
한국콜마(주),161890,2015/12,42793784,54942873,506556491
한국콜마(주),161890,2016/12,52239938,70003603,619588216
한국콜마(주),161890,2017/12,44178229,61296266,681624683
한국콜마(주),161890,2018/12,52115258,71006358,891722289
한국콜마(주),161890,2019/12,40050590,57997633,854579664
한국콜마(주),161890,2020/12,120833711,50356324,609200623
한국콜마(주),161890,2021/12,48038941,65642304,632823513
한국콜마(주),161890,2022/12,-26433373,69080549,724645671
한국타이어앤테크놀로지(주),161390,2012/12,148844570,140787755,1365375638
한국타이어앤테크놀로지(주),161390,2013/12,456866247,464401353,3912520075
한국타이어앤테크놀로지(주),161390,2014/12,396428134,443580335,3667465152
한국타이어앤테크놀로지(주),161390,2015/12,352194734,311458622,3358416967
한국타이어앤테크놀로지(주),161390,2016/12,424956155,357818161,3312163223
한국타이어앤테크놀로지(주),161390,2017/12,289437607,162843264,3266619241
한국타이어앤테크놀로지(주),161390,2018/12,243935756,155844689,3193229260
한국타이어앤테크놀로지(주),161390,2019/12,241217965,97389539,3173056806
한국타이어앤테크놀로지(주),161390,2020/12,87353182,94145794,2862380052
한국타이어앤테크놀로지(주),161390,2021/12,107400965,-130053795,2915221705
한국타이어앤테크놀로지(주),161390,2022/12,263413042,-25062398,3471707382
한국투자금융지주(주),071050,2006/03,,,
한국투자금융지주(주),071050,2007/03,,,
한국투자금융지주(주),071050,2008/03,,,
한국투자금융지주(주),071050,2009/03,,,
한국투자금융지주(주),071050,2010/03,,,
한국투자금융지주(주),071050,2011/03,,,
한국투자금융지주(주),071050,2012/03,,,
한국투자금융지주(주),071050,2013/03,,,
한국투자금융지주(주),071050,2014/12,,,
한국투자금융지주(주),071050,2015/12,,,
한국투자금융지주(주),071050,2016/12,,,
한국투자금융지주(주),071050,2017/12,,,
한국투자금융지주(주),071050,2018/12,,,
한국투자금융지주(주),071050,2019/12,,,
한국투자금융지주(주),071050,2020/12,,,
한국투자금융지주(주),071050,2021/12,,,
한국투자금융지주(주),071050,2022/12,,,
한국항공우주산업(주),047810,2006/12,,,
한국항공우주산업(주),047810,2007/12,4209816,7394156,800239674
한국항공우주산업(주),047810,2008/12,19059397,79433314,910125582
한국항공우주산업(주),047810,2009/12,90206325,50426387,1086574541
한국항공우주산업(주),047810,2010/12,85514591,120543736,1266710956
한국항공우주산업(주),047810,2011/12,75900459,106008833,1285657361
한국항공우주산업(주),047810,2012/12,73943503,126333584,1534544625
한국항공우주산업(주),047810,2013/12,89619354,123919414,2016309231
한국항공우주산업(주),047810,2014/12,132302474,189341532,2328613261
한국항공우주산업(주),047810,2015/12,259044322,379677001,3039736651
한국항공우주산업(주),047810,2016/12,264485590,320097365,2946330610
한국항공우주산업(주),047810,2017/12,-235471323,-208940620,2072249142
한국항공우주산업(주),047810,2018/12,75576114,150996493,2786108140
한국항공우주산업(주),047810,2019/12,175665184,283302169,3108623557
한국항공우주산업(주),047810,2020/12,81635522,148590816,2811967926
한국항공우주산업(주),047810,2021/12,33592109,67540127,2548320397
한국항공우주산업(주),047810,2022/12,125399377,148398619,2771951058
한미사이언스(주),008930,2006/12,,,
한미사이언스(주),008930,2007/12,53190541,67638083,501049232
한미사이언스(주),008930,2008/12,71034822,60819610,558327276
한미사이언스(주),008930,2009/12,50526894,48394790,616102507
한미사이언스(주),008930,2010/12,7924703,4318560,10346517
한미사이언스(주),008930,2011/12,-15135659,3932006,15074907
한미사이언스(주),008930,2012/12,2803176,4111235,17976545
한미사이언스(주),008930,2013/12,5112535,6948341,22544205
한미사이언스(주),008930,2014/12,6339178,6624083,22730103
한미사이언스(주),008930,2015/12,113499033,151977667,173495980
한미사이언스(주),008930,2016/12,6490775,14524326,35644471
한미사이언스(주),008930,2017/12,2827001,8415759,29934830
한미사이언스(주),008930,2018/12,6141884,9069959,29993665
한미사이언스(주),008930,2019/12,5633983,10115838,34892677
한미사이언스(주),008930,2020/12,7790764,11793291,35553207
한미사이언스(주),008930,2021/12,7304850,10693211,36330713
한미사이언스(주),008930,2022/12,18182009,11298230,57490402
한미약품(주),128940,2010/12,-21992812,-23966249,294304157
한미약품(주),128940,2011/12,-8135229,2753823,512496775
한미약품(주),128940,2012/12,7034143,21180078,543793074
한미약품(주),128940,2013/12,25966997,34515344,562757345
한미약품(주),128940,2014/12,15564970,3642881,582023313
한미약품(주),128940,2015/12,133850926,180263742,1113238541
한미약품(주),128940,2016/12,3939586,-4401564,687781954
한미약품(주),128940,2017/12,38656197,46954315,702635601
한미약품(주),128940,2018/12,12762305,43269013,795016146
한미약품(주),128940,2019/12,24256749,52859763,863646889
한미약품(주),128940,2020/12,3019217,26161701,872404731
한미약품(주),128940,2021/12,24455971,61630043,917017927
한미약품(주),128940,2022/12,50327230,79110747,982048866
한세실업(주),105630,2009/12,56787323,89076224,821494546
한세실업(주),105630,2010/12,26736145,37038708,864732157
한세실업(주),105630,2011/12,51970913,68651582,972372814
한세실업(주),105630,2012/12,51426614,60509088,1075533925
한세실업(주),105630,2013/12,54133801,66780444,1174745298
한세실업(주),105630,2014/12,71487365,97466770,1242366308
한세실업(주),105630,2015/12,98704945,140789683,1464200813
한세실업(주),105630,2016/12,44566061,85891676,1421975960
한세실업(주),105630,2017/12,37582708,49646565,1354626972
한세실업(주),105630,2018/12,-66779245,27841730,1316638247
한세실업(주),105630,2019/12,11585233,77795136,1533976205
한세실업(주),105630,2020/12,43463868,54015595,1657328004
한세실업(주),105630,2021/12,72540223,108971951,1620351195
한세실업(주),105630,2022/12,104290709,175483550,2146018022
한온시스템(주),018880,2006/12,,,
한온시스템(주),018880,2007/12,100378888,82409234,1472861999
한온시스템(주),018880,2008/12,94348469,91689979,1533693355
한온시스템(주),018880,2009/12,151377987,66034242,1409680450
한온시스템(주),018880,2010/12,151692778,196117374,1769483048
한온시스템(주),018880,2011/12,136333002,170894735,2005795543
한온시스템(주),018880,2012/12,148016355,91429529,2172795200
한온시스템(주),018880,2013/12,167277906,91807493,2349406314
한온시스템(주),018880,2014/12,220261974,53519386,2342660836
한온시스템(주),018880,2015/12,133578096,48610854,2273904956
한온시스템(주),018880,2016/12,195700863,88008830,2314655435
한온시스템(주),018880,2017/12,227205930,204118519,2448738296
한온시스템(주),018880,2018/12,17594610,61836542,2604670991
한온시스템(주),018880,2019/12,67428851,121065692,2668852091
한온시스템(주),018880,2020/12,-23055700,56604577,2680084688
한온시스템(주),018880,2021/12,71348987,42988278,2860878992
한온시스템(주),018880,2022/12,-92007648,-8710688,3202875800
한올바이오파마(주),009420,2006/12,,,
한올바이오파마(주),009420,2007/12,-1029708,-1625362,82485563
한올바이오파마(주),009420,2008/12,1170025,1149278,91890326
한올바이오파마(주),009420,2009/12,581952,4017920,98682408
한올바이오파마(주),009420,2010/12,807071,5885448,106903737
한올바이오파마(주),009420,2011/12,-14555072,-10047504,87701601
한올바이오파마(주),009420,2012/12,-2978021,-3118533,76027305
한올바이오파마(주),009420,2013/12,-21352178,-12836095,74249901
한올바이오파마(주),009420,2014/12,-12790762,794351,80877180
한올바이오파마(주),009420,2015/12,-7125633,-4328224,80022526
한올바이오파마(주),009420,2016/12,2057399,316773,82881524
한올바이오파마(주),009420,2017/12,5753812,3480571,84230756
한올바이오파마(주),009420,2018/12,3332661,5506387,91839351
한올바이오파마(주),009420,2019/12,19000569,16914015,108452042
한올바이오파마(주),009420,2020/12,19863538,6012797,88602270
한올바이오파마(주),009420,2021/12,8960481,10159790,101594444
한올바이오파마(주),009420,2022/12,546481,1769754,109995419
한일시멘트(주),300720,2018/12,53726823,56122585,511988306
한일시멘트(주),300720,2019/12,40504818,58950272,946190602
한일시멘트(주),300720,2020/12,71515382,107412005,841302506
한일시멘트(주),300720,2021/12,67676736,87550492,907533244
한일시멘트(주),300720,2022/12,65472999,81393435,1059617234
한전케이피에스(주),051600,2006/12,,,
