회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),*주당순손익(IFRS)(원),부채(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),자본(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원)
에이치엠엠(주),011200,2019/03,-178619000,-935,4981849000,1277375000,887686000,-110771000
에이치엠엠(주),011200,2020/03,-73065000,-480,5210908000,1268082000,1032790000,-6707000
에이치엠엠(주),011200,2021/03,118427000,283,8115661000,2396188000,2024675000,1010118000
에이치엠엠(주),011200,2022/03,3083232000,6264,7786248000,4881767000,13316402000,3133400000
엔에이치투자증권(주),005940,2007/06,,,,,,
엔에이치투자증권(주),005940,2008/06,,,,,,
엔에이치투자증권(주),005940,2009/06,,,,,,
엔에이치투자증권(주),005940,2010/06,,,,,,
엔에이치투자증권(주),005940,2011/06,,,,,,
엔에이치투자증권(주),005940,2012/06,,,,,,
엔에이치투자증권(주),005940,2013/06,,,,,,
엔에이치투자증권(주),005940,2014/03,,,,,,
엔에이치투자증권(주),005940,2015/03,,,,,,
엔에이치투자증권(주),005940,2016/03,,,,,,
엔에이치투자증권(주),005940,2017/03,,,,,,
엔에이치투자증권(주),005940,2018/03,,,,,,
엔에이치투자증권(주),005940,2019/03,,,,,,
엔에이치투자증권(주),005940,2020/03,,,,,,
엔에이치투자증권(주),005940,2021/03,,,,,,
엔에이치투자증권(주),005940,2022/03,,,,,,
엘아이지넥스원(주),079550,2016/03,21983318,999,1312436994,401209588,578063450,27163444
엘아이지넥스원(주),079550,2017/03,4853849,221,1233085762,358236155,615526006,6149827
엘아이지넥스원(주),079550,2018/03,6074699,276,1392610895,375629325,587587976,8649170
엘아이지넥스원(주),079550,2019/03,-837112,-38,1581117314,289407251,638057536,6853383
엘아이지넥스원(주),079550,2020/03,22650288,1034,1913137398,351779539,634497057,26770662
엘아이지넥스원(주),079550,2021/03,19892014,918,1917530744,350309658,672388687,13112453
엘아이지넥스원(주),079550,2022/03,41733934,1915,1956762260,425455260,778141084,50298822
엘지디스플레이(주),034220,2007/03,-168599000,0,6057814000,2606363000,6712881000,-237293000
엘지디스플레이(주),034220,2008/03,760586000,2126,5521249000,4182054000,8801683000,948284000
엘지디스플레이(주),034220,2009/03,-257182000,-719,8926130000,3426950000,8834424000,-450577000
엘지디스플레이(주),034220,2010/03,599044000,1674,9841703000,5840744000,10469274000,704089000
엘지디스플레이(주),034220,2011/03,-154350000,-431,13052193000,5051751000,10537031000,-301704000
엘지디스플레이(주),034220,2012/03,-175078000,-489,14229694000,5955719000,9511747000,-226270000
엘지디스플레이(주),034220,2013/03,-57634000,-161,13742973000,6568525000,9603983000,68578000
엘지디스플레이(주),034220,2014/03,-148992000,-416,10311603000,5534134000,9610852000,-1687000
엘지디스플레이(주),034220,2015/03,334772000,936,9405655000,6349476000,10778921000,526665000
엘지디스플레이(주),034220,2016/03,-54104000,-151,8256939000,5567470000,11095406000,-117251000
엘지디스플레이(주),034220,2017/03,514112000,1437,9011070000,6542947000,12567069000,759011000
엘지디스플레이(주),034220,2018/03,-80364000,-225,12587679000,5154261000,13565864000,-253621000
엘지디스플레이(주),034220,2019/03,-113941000,-318,15485985000,5383604000,13096503000,-202781000
엘지디스플레이(주),034220,2020/03,-337577000,-943,16967041000,4481421000,10326603000,-553709000
엘지디스플레이(주),034220,2021/03,45322000,127,17116173000,6632538000,10305136000,187076000
엘지디스플레이(주),034220,2022/03,-159395000,-445,19106756000,6457899000,10242070000,-255702000
엘지전자(주),066570,2007/03,-122644000,0,7624436000,6033709000,5717674000,172880000
엘지전자(주),066570,2008/03,422218000,2620,8514091000,6927232000,7791439000,564222000
엘지전자(주),066570,2009/03,-197638000,-1228,10401954000,7074097000,8268125000,437184000
엘지전자(주),066570,2010/03,229008000,1420,12594564000,7227337000,10833197000,93416000
엘지전자(주),066570,2011/03,14774000,90,14063687000,6932749000,9905997000,-48710000
엘지전자(주),066570,2012/03,315661000,1752,13572861000,6236993000,10762432000,112307000
엘지전자(주),066570,2013/03,31746000,175,15267894000,6898006000,9964858000,-20317000
엘지전자(주),066570,2014/03,-72313000,-403,16442735000,7335215000,9737472000,49601000
엘지전자(주),066570,2015/03,-210001000,-1168,17262647000,6863361000,9117785000,-96982000
엘지전자(주),066570,2016/03,29180000,161,17811405000,7172793000,8834113000,81238000
엘지전자(주),066570,2017/03,298200000,1655,18356634000,7704231000,9003699000,297294000
엘지전자(주),066570,2018/03,322649000,1791,18055200000,7668081000,9813875000,441104000
엘지전자(주),066570,2019/03,133194000,739,19592875000,7342066000,9308755000,269221000
엘지전자(주),066570,2020/03,656836000,3647,18786929000,6757348000,9382972000,337561000
엘지전자(주),066570,2021/03,-24929000,-140,19734747000,7089731000,9768209000,40101000
엘지전자(주),066570,2022/03,780295000,4333,20257035000,8177002000,9699871000,727583000
오씨아이홀딩스(주),010060,2007/03,34607604,0,915273507,330659329,829085131,54817289
오씨아이홀딩스(주),010060,2008/03,56264283,2830,1301973742,408453084,1082281436,82691616
오씨아이홀딩스(주),010060,2009/03,45236411,2208,1980052492,431900078,1269930688,90080593
오씨아이홀딩스(주),010060,2010/03,105018158,4675,1898362863,610981364,1535650213,145533649
오씨아이홀딩스(주),010060,2011/03,302506897,13291,2226366813,958997609,2261307868,352567394
오씨아이홀딩스(주),010060,2012/03,53129672,2228,2604275547,689009648,3351810134,49398437
오씨아이홀딩스(주),010060,2013/03,-18695745,-784,2553662190,589912146,3315815586,-43271445
오씨아이홀딩스(주),010060,2014/03,31812910,1334,2528573353,596699382,3049211705,5782616
오씨아이홀딩스(주),010060,2015/03,-5618575,-236,2492346601,547554312,3022826253,-9850444
오씨아이홀딩스(주),010060,2016/03,262875744,11022,2175591265,571556886,3089852549,12355990
오씨아이홀딩스(주),010060,2017/03,31293578,1312,1728119596,579551294,3197236967,53135684
오씨아이홀딩스(주),010060,2018/03,65261153,2736,1897841532,680552280,3345300296,88002218
오씨아이홀딩스(주),010060,2019/03,-27554065,-1155,1318133410,452282351,3297311229,-44799694
오씨아이홀딩스(주),010060,2020/03,-50888389,-2134,1183907378,353090192,2544508210,-95083967
오씨아이홀딩스(주),010060,2021/03,34392639,1454,1048755548,329900077,2368670652,36891082
오씨아이홀딩스(주),010060,2022/03,38055734,1596,1079740578,490435770,2501003608,47166696
일진하이솔루스(주),271940,2021/03,1054484,36,24041872,18028796,54272722,1147007
일진하이솔루스(주),271940,2022/03,988711,27,26705782,14304694,308146676,355839
중소기업은행,024110,2007/03,,,,,,
중소기업은행,024110,2008/03,,,,,,
중소기업은행,024110,2009/03,,,,,,
중소기업은행,024110,2010/03,,,,,,
중소기업은행,024110,2011/03,,,,,,
중소기업은행,024110,2012/03,,,,,,
중소기업은행,024110,2013/03,,,,,,
중소기업은행,024110,2014/03,,,,,,
중소기업은행,024110,2015/03,,,,,,
중소기업은행,024110,2016/03,,,,,,
중소기업은행,024110,2017/03,,,,,,
중소기업은행,024110,2018/03,,,,,,
중소기업은행,024110,2019/03,,,,,,
중소기업은행,024110,2020/03,,,,,,
중소기업은행,024110,2021/03,,,,,,
중소기업은행,024110,2022/03,,,,,,
지에스건설(주),006360,2007/03,84511544,0,2983057616,1177222928,1779180371,88079263
지에스건설(주),006360,2008/03,144570805,2901,3686775237,1237885294,2138721940,103230157
지에스건설(주),006360,2009/03,110941440,2242,5978132246,1822578230,3030505062,118620405
지에스건설(주),006360,2010/03,77065430,1558,5597635236,1939252562,3286775886,131668657
지에스건설(주),006360,2011/03,82461844,1667,6733769040,1908496804,3668404236,84842061
지에스건설(주),006360,2012/03,77559135,1568,6466820185,1963798364,3814822580,59284296
지에스건설(주),006360,2013/03,-410025602,-8273,7984319996,1475686014,3414157055,-551861760
지에스건설(주),006360,2014/03,23642418,477,8060462763,1808953223,3021080679,-8162787
지에스건설(주),006360,2015/03,-2619663,-38,8370901384,1953119394,3328295336,24468387
지에스건설(주),006360,2016/03,-35733,-6,8129577894,2329936335,3388663921,98641298
지에스건설(주),006360,2017/03,-15232851,-225,9172657076,2505796926,3316692283,84426995
지에스건설(주),006360,2018/03,148465357,2108,8298595882,2746387470,3095451234,237493979
지에스건설(주),006360,2019/03,119550266,1512,8073304900,2345652689,3822606958,171077706
지에스건설(주),006360,2020/03,136058944,1711,7841371569,2145582508,4226065936,173172895
지에스건설(주),006360,2021/03,141053382,1691,7899671973,1753747645,4615764115,168700396
지에스건설(주),006360,2022/03,118912143,1401,7999850481,1924834002,4830496540,127002433
케이카(주),381970,2022/03,7981029,166,303597554,557526697,248907121,13020401
코스맥스(주),192820,2014/03,1626487,181,139775530,22891012,54639504,1488254
코스맥스(주),192820,2015/03,5062943,563,158808395,81023858,67804345,4906645
코스맥스(주),192820,2016/03,8840047,983,202558091,123941925,84925526,11291205
코스맥스(주),192820,2017/03,3948347,393,263044246,142327957,194986797,7979399
코스맥스(주),192820,2018/03,3781746,376,350089757,152419001,204692595,5025387
코스맥스(주),192820,2019/03,8122343,809,418329627,190183666,221043617,7736578
코스맥스(주),192820,2020/03,10798285,1075,487256122,201993685,303929661,16378078
코스맥스(주),192820,2021/03,20737979,2064,532080322,188472600,273964653,15907226
코스맥스(주),192820,2022/03,10369995,914,546730213,205141107,409850385,9652945
코오롱인더스트리(주),120110,2010/03,35782554,2140,1818174520,732070595,771099058,44654938
코오롱인더스트리(주),120110,2011/03,55898975,2384,1985905421,937974773,1348263771,77202908
코오롱인더스트리(주),120110,2012/03,51956901,2124,2156849849,1030054231,1515756475,70330974
코오롱인더스트리(주),120110,2013/03,23715038,943,2132000702,965139164,1498330968,43632180
코오롱인더스트리(주),120110,2014/03,37686180,1520,2140996754,967315866,1566753291,45775004
코오롱인더스트리(주),120110,2015/03,-234407820,-8411,2240079940,853497461,1383264034,60034262
코오롱인더스트리(주),120110,2016/03,45326698,1624,1920823399,781251739,1596688793,72656858
코오롱인더스트리(주),120110,2017/03,29770313,1065,2144350003,793342880,1668361720,48703012
코오롱인더스트리(주),120110,2018/03,159835121,5622,2254835953,798364031,1885457929,44579850
코오롱인더스트리(주),120110,2019/03,44386495,1491,2345069247,802726074,1861689498,54581005
코오롱인더스트리(주),120110,2020/03,220870595,7424,2075604945,754088122,1947493533,37304202
코오롱인더스트리(주),120110,2021/03,43507733,1461,1927928840,772735095,2065745010,54368209
코오롱인더스트리(주),120110,2022/03,58947759,1946,2278191923,956300660,2265480779,55573973
코웨이(주),021240,2007/03,27460393,0,509487580,291850070,387900955,39366952
코웨이(주),021240,2008/03,27162885,365,561567959,315362961,499390626,44644496
코웨이(주),021240,2009/03,37099367,498,573200975,341401521,521583519,48790865
코웨이(주),021240,2010/03,42065220,553,702528557,371292103,644691112,59373274
코웨이(주),021240,2011/03,38755332,509,753213800,399785588,676524332,56464058
코웨이(주),021240,2012/03,41227689,556,921201080,442357303,712729383,64382716
코웨이(주),021240,2013/03,80188096,1074,755416934,465213171,883889461,69229232
코웨이(주),021240,2014/03,66086821,888,744630384,494799772,899355094,89773622
코웨이(주),021240,2015/03,75067509,1012,664910868,506088758,987236779,98918882
코웨이(주),021240,2016/03,92249955,1241,740327687,577619842,1157624328,126923060
코웨이(주),021240,2017/03,77523103,1061,952418241,571911455,1054542443,122986092
코웨이(주),021240,2018/03,88259523,1224,1161963447,571548229,1065144412,123095485
코웨이(주),021240,2019/03,91398280,1266,1392171870,606594564,1067147143,122377462
코웨이(주),021240,2020/03,98292383,1358,1608505895,628516705,1194746685,115689992
코웨이(주),021240,2021/03,95632921,1318,1612950637,674764778,1391682737,112022042
코웨이(주),021240,2022/03,123684428,1705,1753508315,710084378,1689708845,143127398
쿠쿠홈시스(주),284740,2018/03,7649529,1705,88731527,86517448,362748085,12445413
쿠쿠홈시스(주),284740,2019/03,20342649,4536,120568318,102187042,407376942,20769620
쿠쿠홈시스(주),284740,2020/03,15335584,684,131323594,112520543,440737309,15604559
쿠쿠홈시스(주),284740,2021/03,30086596,1341,146962126,158144574,518202519,32083053
쿠쿠홈시스(주),284740,2022/03,31966473,1426,206573053,179095014,606718464,36226070
키움증권(주),039490,2007/06,,,,,,
키움증권(주),039490,2008/06,,,,,,
키움증권(주),039490,2009/06,,,,,,
키움증권(주),039490,2010/06,,,,,,
키움증권(주),039490,2011/06,,,,,,
키움증권(주),039490,2012/06,,,,,,
키움증권(주),039490,2013/06,,,,,,
키움증권(주),039490,2014/03,,,,,,
키움증권(주),039490,2015/03,,,,,,
키움증권(주),039490,2016/03,,,,,,
키움증권(주),039490,2017/03,,,,,,
키움증권(주),039490,2018/03,,,,,,
키움증권(주),039490,2019/03,,,,,,
키움증권(주),039490,2020/03,,,,,,
키움증권(주),039490,2021/03,,,,,,
키움증권(주),039490,2022/03,,,,,,
태광산업(주),003240,2007/03,14188988,0,222611680,295646376,1393020147,26374232
태광산업(주),003240,2008/03,-24395164,-28986,284294135,407292603,1374889972,5464487
태광산업(주),003240,2009/03,150927942,179328,436333459,405391279,1526594978,26480047
태광산업(주),003240,2010/03,45692549,54290,371560675,568644598,1719866151,65470889
태광산업(주),003240,2011/03,127892510,151958,631212638,808564500,2048419363,151942701
태광산업(주),003240,2012/03,8092546,9615,639693108,694579449,2139863037,6173237
태광산업(주),003240,2013/03,7197402,8552,603559068,587510189,2109738791,-14063751
태광산업(주),003240,2014/03,-7023531,-8345,473755586,510132177,2134336733,-28436854
태광산업(주),003240,2015/03,19393740,23043,352227325,465735906,2164794796,-1190272
태광산업(주),003240,2016/03,3567958,4239,352782263,414455088,2186150597,-4100848
태광산업(주),003240,2017/03,36057417,42842,447750979,472642106,2237107895,24190788
태광산업(주),003240,2018/03,34870497,41432,506324700,485806118,2311347763,17426330
태광산업(주),003240,2019/03,49410260,58708,710530791,512342869,2580406988,32329208
태광산업(주),003240,2020/03,61529762,73108,525806111,451610675,2583331681,41796493
태광산업(주),003240,2021/03,81457196,96785,577111788,487271902,3112808673,76466459
태광산업(주),003240,2022/03,45916684,54557,712125794,640966309,3416867837,23986239
티케이지휴켐스(주),069260,2007/03,6782162,0,60476214,76579626,171897902,9433728
티케이지휴켐스(주),069260,2008/03,9324368,442,87517215,85436060,172852460,11988567
티케이지휴켐스(주),069260,2009/03,19609970,960,115824204,98698493,202802083,25247309
티케이지휴켐스(주),069260,2010/03,21787275,1023,183584990,139785626,264624208,24381290
티케이지휴켐스(주),069260,2011/03,15725289,385,266966416,150328065,408509667,18041898
티케이지휴켐스(주),069260,2012/03,11198109,275,293618277,147734811,416814929,13090420
티케이지휴켐스(주),069260,2013/03,15114156,374,347399752,205988076,444214112,13022567
티케이지휴켐스(주),069260,2014/03,16206911,412,267360078,187647862,451676761,19375313
티케이지휴켐스(주),069260,2015/03,13312347,338,198854176,159565897,469731518,17203259
티케이지휴켐스(주),069260,2016/03,5114798,133,180107380,135619443,462906732,11043082
티케이지휴켐스(주),069260,2017/03,30756649,801,228923942,183249759,504548495,42559400
티케이지휴켐스(주),069260,2018/03,30271826,790,354733466,191521237,564145529,40524599
티케이지휴켐스(주),069260,2019/03,21224284,541,289734551,167505171,620307815,28898680
티케이지휴켐스(주),069260,2020/03,23642926,616,232175440,179742663,637969820,31075638
티케이지휴켐스(주),069260,2021/03,22906018,597,221001767,176267652,653457492,28263578
티케이지휴켐스(주),069260,2022/03,27413954,714,280371718,294209305,683711640,35441004
팬오션(주),028670,2008/03,276582722,135,1344494349,1853006193,1991326066,275395261
팬오션(주),028670,2009/03,-99251000,-485,1981974000,870559000,2816332000,-41661000
팬오션(주),028670,2010/03,28226000,138,2783734000,1194633000,2407692000,12582000
팬오션(주),028670,2011/03,-49525000,-242,3530001000,1196974000,2365037000,-38193000
팬오션(주),028670,2012/03,-98685000,-482,4291930000,1116410000,2367113000,-116890000
팬오션(주),028670,2013/03,-64948000,-317,5007893000,1060241000,1869454000,-80048000
팬오션(주),028670,2014/03,36887000,305,4295397000,349924000,223288000,49688000
팬오션(주),028670,2015/03,116732000,525,2914457000,387763000,1424910000,58931000
팬오션(주),028670,2016/03,72619000,137,1701845000,402154000,2382233000,37243000
팬오션(주),028670,2017/03,31019000,58,1641833000,471587000,2358036000,39782000
팬오션(주),028670,2018/03,34312000,64,1475791000,503611000,2394848000,42406000
팬오션(주),028670,2019/03,31703000,59,1477393000,494070000,2700809000,44615000
팬오션(주),028670,2020/03,23044000,43,1682093000,515684000,3051472000,36692000
팬오션(주),028670,2021/03,46882000,88,2081817000,589004000,2917230000,48895000
팬오션(주),028670,2022/03,157085000,294,3128880000,1300460000,3728280000,165515000
포스코홀딩스(주),005490,2007/03,982304703,0,5306716063,5701004980,21709099462,1112648509
포스코홀딩스(주),005490,2008/03,1031213860,13673,5828056279,6066183188,24613544582,1273650778
포스코홀딩스(주),005490,2009/03,324515736,4238,9679718232,6471302736,27555735761,373023361
포스코홀딩스(주),005490,2010/03,1437234933,18657,9239304994,6949526378,31927644683,1447116323
포스코홀딩스(주),005490,2011/03,927355819,12001,13336490445,9112122804,36423709323,920972372
포스코홀딩스(주),005490,2012/03,538559370,6972,14889670231,9460418787,37804053084,422154202
포스코홀딩스(주),005490,2013/03,383424959,4964,13923751584,7684663059,39157872701,581357277
포스코홀딩스(주),005490,2014/03,111519121,1296,12701683131,7363850068,41704768865,517704618
포스코홀딩스(주),005490,2015/03,499760388,6146,10424291944,6787606689,42476847540,621707154
포스코홀딩스(주),005490,2016/03,445910571,5469,8253191859,5767131973,42903490881,582114327
포스코홀딩스(주),005490,2017/03,839636931,10391,7878993311,7067446143,44735874067,795427495
포스코홀딩스(주),005490,2018/03,768736733,9513,8557307669,7760890028,46377287062,1015915089
포스코홀딩스(주),005490,2019/03,671172964,8358,9211315203,7816470983,46000501054,832467085
포스코홀딩스(주),005490,2020/03,453020315,5634,12886436902,6969856037,45549940882,458110743
포스코홀딩스(주),005490,2021/03,952175503,12522,12585022466,7800446570,45680291620,1072883817
포스코홀딩스(주),005490,2022/03,-1404227032,-18562,6207723607,7779276664,47126142303,1069678187
피아이첨단소재(주),178920,2015/03,7570604,258,46174606,39850293,201241975,10689521
피아이첨단소재(주),178920,2016/03,4722278,161,70610716,36784729,212084237,7542220
피아이첨단소재(주),178920,2017/03,8416262,287,96034325,48077734,223752599,12625237
피아이첨단소재(주),178920,2018/03,10660721,363,121979182,67544047,235387392,16822835
피아이첨단소재(주),178920,2019/03,2098237,72,137843969,40211596,236438508,3153423
피아이첨단소재(주),178920,2020/03,12401753,422,138013673,61618541,254437224,14699921
피아이첨단소재(주),178920,2021/03,16249686,553,138360287,77600926,278256920,20664955
피아이첨단소재(주),178920,2022/03,11862557,404,185424669,78270232,305742202,13243741
하이트진로(주),000080,2007/03,26162492,0,1219171716,165170484,166642943,32689824
하이트진로(주),000080,2008/03,33895186,788,933806212,171589281,346563256,40661568
하이트진로(주),000080,2009/03,26421853,615,860510328,160447052,493826147,26326663
하이트진로(주),000080,2010/03,30718035,741,736170289,177438811,652239572,33473391
하이트진로(주),000080,2011/03,21207567,543,763241950,175797134,544869040,24130744
하이트진로(주),000080,2012/03,47952162,714,2099861960,365459692,1345944942,32847073
하이트진로(주),000080,2013/03,36263250,538,2146857921,367335899,1358286584,41658460
하이트진로(주),000080,2014/03,9176136,132,2007028961,349837582,1341506697,14108115
하이트진로(주),000080,2015/03,6594603,94,2059392388,376703637,1309778855,25197858
하이트진로(주),000080,2016/03,16976179,243,1964140016,353358133,1309062958,25717191
하이트진로(주),000080,2017/03,-22312795,-320,1931921108,362283705,1244778616,-29986731
하이트진로(주),000080,2018/03,4764563,68,1973579656,370440897,1221131927,18653966
하이트진로(주),000080,2019/03,-13682090,-196,2173477214,378773795,1146802343,-5509143
하이트진로(주),000080,2020/03,28754074,412,2440740055,487224081,1061655819,51076452
하이트진로(주),000080,2021/03,49558475,710,2615413276,484040281,1086015870,43923734
하이트진로(주),000080,2022/03,31020351,444,2519659029,526655853,1085847610,49137869
한국가스공사(주),036460,2007/03,288666952,0,8255753441,4571622047,3727968457,453446195
한국가스공사(주),036460,2008/03,393226357,5416,9364828512,6575411109,4129744797,589067129
한국가스공사(주),036460,2009/03,209420713,2884,18220502661,7733394487,4203718641,482150454
한국가스공사(주),036460,2010/03,418141342,5759,17311574262,7366695504,5520926062,621508411
한국가스공사(주),036460,2011/03,417164787,5745,21808102326,8789383903,7704358340,640065172
한국가스공사(주),036460,2012/03,413809948,5699,28780523902,11768064936,7759734833,718749523
한국가스공사(주),036460,2013/03,154476556,2128,32158649055,12086484810,7903902848,810287857
한국가스공사(주),036460,2014/03,399028481,4553,35378960879,12420243163,8880385269,695966131
한국가스공사(주),036460,2015/03,565566471,6441,33764862233,10104058019,9498255137,841950479
한국가스공사(주),036460,2016/03,594463284,6771,30605725239,7612305436,9418695086,889480439
한국가스공사(주),036460,2017/03,768495611,8757,28705896417,7474610645,8704709524,796909676
한국가스공사(주),036460,2018/03,768156893,8754,28600027640,8527130945,7732776450,925410392
한국가스공사(주),036460,2019/03,479370426,5424,29596150253,8422289449,7407713527,815784567
한국가스공사(주),036460,2020/03,466641452,5149,30369759588,7696224335,6990913224,941377612
한국가스공사(주),036460,2021/03,415145540,4837,28682907532,7507687884,6930537177,710187149
한국가스공사(주),036460,2022/03,643371499,7476,39336678800,13746885537,7822277012,865759353
한국앤컴퍼니(주),000240,2007/03,48930129,0,658757075,530028165,1550676007,70498315
한국앤컴퍼니(주),000240,2008/03,31428644,212,723561911,616468089,1709222129,85073646
한국앤컴퍼니(주),000240,2009/03,2854823,20,985642338,619837096,1759781702,43532363
한국앤컴퍼니(주),000240,2010/03,138793718,956,1001337278,778527232,2082733016,119962887
한국앤컴퍼니(주),000240,2011/03,101403353,698,1512392056,921076693,2630623952,136719677
한국앤컴퍼니(주),000240,2012/03,140279134,966,1866836400,1072112159,2849647399,174152085
한국앤컴퍼니(주),000240,2013/03,14651363,543,163372650,21800763,834395213,13706271
한국앤컴퍼니(주),000240,2014/03,52714188,575,112348149,62941211,2290116152,54161683
한국앤컴퍼니(주),000240,2015/03,34433540,376,120334900,50487964,2416155054,40095141
한국앤컴퍼니(주),000240,2016/03,20847929,227,105828193,32363934,2165232190,22901433
한국앤컴퍼니(주),000240,2017/03,20476985,223,108102916,31331532,2180161192,21558969
한국앤컴퍼니(주),000240,2018/03,23655327,258,111570924,30406799,2201425720,25248107
한국앤컴퍼니(주),000240,2019/03,25141862,274,111882463,33925809,2225029790,28232671
한국앤컴퍼니(주),000240,2020/03,23633152,258,114442315,32862439,2243537573,26979180
한국앤컴퍼니(주),000240,2021/03,30328117,331,103656340,38235680,2239829654,32629717
한국앤컴퍼니(주),000240,2022/03,51562258,543,352114392,255300767,2682825010,55684484
한국전력공사(주),015760,2007/03,775263858,0,21366512994,7155776633,43123958008,125705302
한국전력공사(주),015760,2008/03,299727826,481,21670779582,8017103223,43835767762,-219103630
한국전력공사(주),015760,2009/03,-882245191,-1417,27886987342,8359115806,40000583573,-1763811717
한국전력공사(주),015760,2010/03,-82110134,-132,30395914822,9577279879,40831566960,-1079688649
한국전력공사(주),015760,2011/03,-584459000,-939,45414853000,10735207000,47439809000,-1410476000
한국전력공사(주),015760,2012/03,-874135000,-1403,53017048000,13258624000,43516552000,-2038295000
한국전력공사(주),015760,2013/03,-17035000,-27,55335664000,13632974000,41237311000,-478729000
한국전력공사(주),015760,2014/03,-204403000,-328,56726361000,14681061000,41354646000,-266967000
한국전력공사(주),015760,2015/03,335303000,522,57999737000,14936679000,43354083000,-194166000
한국전력공사(주),015760,2016/03,1046041000,1629,53629217000,15566139000,52218107000,288823000
한국전력공사(주),015760,2017/03,317624000,495,51089251000,15193328000,54509630000,-783980000
한국전력공사(주),015760,2018/03,-621853000,-969,52537753000,15563743000,54655993000,-1442122000
한국전력공사(주),015760,2019/03,-1649611000,-2570,55344171000,15117688000,52390546000,-2411381000
한국전력공사(주),015760,2020/03,-226493000,-353,59008539000,14905633000,51152787000,-547321000
한국전력공사(주),015760,2021/03,-400380000,-624,60887654000,14827694000,52175358000,-971744000
한국전력공사(주),015760,2022/03,-6476612000,-10089,78340985000,16015549000,40630330000,-9162365000
한국전력기술(주),052690,2010/03,41044401,1074,230688603,131195018,319384107,49420929
한국전력기술(주),052690,2011/03,20574947,538,295106424,118216655,290563134,24882114
한국전력기술(주),052690,2012/03,42631509,1115,432528906,164445444,341032471,46794120
한국전력기술(주),052690,2013/03,22243296,582,523007425,167753256,370178485,23585203
한국전력기술(주),052690,2014/03,13954261,366,391548289,177314008,378850898,14121294
한국전력기술(주),052690,2015/03,3606586,95,379199769,170336606,382120559,7668129
한국전력기술(주),052690,2016/03,12743298,335,457116939,117984470,418436577,14050314
한국전력기술(주),052690,2017/03,1427948,38,336729390,102200644,421241899,-1634657
한국전력기술(주),052690,2018/03,1723690,45,357416822,86250349,448097715,1215818
한국전력기술(주),052690,2019/03,9157341,241,273853547,84209903,459869989,8831107
한국전력기술(주),052690,2020/03,5042651,133,206824809,89698130,482587278,7435139
한국전력기술(주),052690,2021/03,1631212,43,211221664,80545679,492014125,490996
한국전력기술(주),052690,2022/03,-1668280,-44,226294002,92935562,506962838,-4917014
한국콜마(주),161890,2013/06,5059794,260,133204198,97784964,102482016,6053576
한국콜마(주),161890,2014/03,5664596,291,179751578,103619975,116525697,8339127
한국콜마(주),161890,2015/03,10434530,495,154065484,122317936,183016597,13849758
한국콜마(주),161890,2016/03,13019341,617,126806278,144536092,222774363,17110527
한국콜마(주),161890,2017/03,13120325,595,176721791,169472207,268479600,17712145
한국콜마(주),161890,2018/03,11782889,558,249091040,208423403,302595909,17105102
한국콜마(주),161890,2019/03,13557217,607,555550569,220878023,447479299,18322668
한국콜마(주),161890,2020/03,15868537,694,547376394,215492138,492226716,18967613
한국콜마(주),161890,2021/03,12743804,557,411312865,172374152,599808703,15739644
한국콜마(주),161890,2022/03,12366751,540,444052312,179448049,635588640,14389225
한국타이어앤테크놀로지(주),161390,2013/03,138489991,1118,1778483661,981174281,2737861385,144267703
한국타이어앤테크놀로지(주),161390,2014/03,129053471,1042,1620022405,914815421,3144777724,127251397
한국타이어앤테크놀로지(주),161390,2015/03,85635165,691,2223799958,819327968,3431278777,80871188
한국타이어앤테크놀로지(주),161390,2016/03,124448357,1005,2149597748,811920972,3757213914,112920496
한국타이어앤테크놀로지(주),161390,2017/03,71432816,577,1955295188,801317513,4072890802,67194797
한국타이어앤테크놀로지(주),161390,2018/03,67735719,547,1957859619,745518378,4323429976,31735423
한국타이어앤테크놀로지(주),161390,2019/03,98710888,797,2032347511,812072421,4538418603,53654783
한국타이어앤테크놀로지(주),161390,2020/03,29342500,237,1894340524,776033251,4624373159,50230986
한국타이어앤테크놀로지(주),161390,2021/03,35696919,291,1911866543,722165664,4638700684,-20358471
한국타이어앤테크놀로지(주),161390,2022/03,-5358897,-44,2049499314,699290803,4621348721,-49484654
한국투자금융지주(주),071050,2007/06,,,,,,
한국투자금융지주(주),071050,2008/06,,,,,,
한국투자금융지주(주),071050,2009/06,,,,,,
한국투자금융지주(주),071050,2010/06,,,,,,
한국투자금융지주(주),071050,2011/06,,,,,,
한국투자금융지주(주),071050,2012/06,,,,,,
한국투자금융지주(주),071050,2013/06,,,,,,
한국투자금융지주(주),071050,2014/03,,,,,,
한국투자금융지주(주),071050,2015/03,,,,,,
한국투자금융지주(주),071050,2016/03,,,,,,
한국투자금융지주(주),071050,2017/03,,,,,,
한국투자금융지주(주),071050,2018/03,,,,,,
한국투자금융지주(주),071050,2019/03,,,,,,
한국투자금융지주(주),071050,2020/03,,,,,,
한국투자금융지주(주),071050,2021/03,,,,,,
한국투자금융지주(주),071050,2022/03,,,,,,
한국항공우주산업(주),047810,2007/03,828000,0,638938000,173556000,432205000,217000
한국항공우주산업(주),047810,2008/03,1633000,21,602895000,168791000,437184000,5109000
