회사명,거래소코드,회계년도,당기순이익(손실)(IFRS연결)(천원),*주당순손익(IFRS연결)(원),부채(*)(IFRS연결)(천원),매출액(수익)(*)(3개월)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원)
엘지전자(주),066570,2020/03,1086731000,0,28179481000,14727803000,17390671000,1090404000
엘지전자(주),066570,2021/03,1169145000,0,31607835000,18809481000,18850799000,1516646000
엘지전자(주),066570,2022/03,1401001000,0,33170602000,21111389000,21880321000,1880482000
오씨아이홀딩스(주),010060,2007/03,,,,,,
오씨아이홀딩스(주),010060,2008/03,,,,,,
오씨아이홀딩스(주),010060,2009/03,,,,,,
오씨아이홀딩스(주),010060,2010/03,,,,,,
오씨아이홀딩스(주),010060,2011/03,330891842,0,3329792466,1160902175,2541542294,411026795
오씨아이홀딩스(주),010060,2012/03,72502352,0,3475291015,890602229,3730058422,100897895
오씨아이홀딩스(주),010060,2013/03,-31209296,0,3670633330,780377710,3555431815,-23649578
오씨아이홀딩스(주),010060,2014/03,32506903,0,4053552813,797936858,3299632150,27758127
오씨아이홀딩스(주),010060,2015/03,13092970,0,4293946134,775469167,3257417723,28913535
오씨아이홀딩스(주),010060,2016/03,247875467,0,3546799352,889711682,3279435890,73817364
오씨아이홀딩스(주),010060,2017/03,35628232,0,2666867815,1138408349,3243516279,69438222
오씨아이홀딩스(주),010060,2018/03,73494173,0,2603184274,856957252,3461980912,106324223
오씨아이홀딩스(주),010060,2019/03,-40770770,0,2155367829,641843498,3454542229,-40143802
오씨아이홀딩스(주),010060,2020/03,-57891227,0,2127865741,568602914,2658340052,-92927197
오씨아이홀딩스(주),010060,2021/03,39757436,0,2166288633,573677884,2450463841,47018557
오씨아이홀딩스(주),010060,2022/03,134158615,0,2603506386,1006076445,3234116271,162009377
일진하이솔루스(주),271940,2021/03,,,,,,
일진하이솔루스(주),271940,2022/03,,,,,,
중소기업은행,024110,2007/03,,,,,,
중소기업은행,024110,2008/03,,,,,,
중소기업은행,024110,2009/03,,,,,,
중소기업은행,024110,2010/03,,,,,,
중소기업은행,024110,2011/03,,,,,,
중소기업은행,024110,2012/03,,,,,,
중소기업은행,024110,2013/03,,,,,,
중소기업은행,024110,2014/03,,,,,,
중소기업은행,024110,2015/03,,,,,,
중소기업은행,024110,2016/03,,,,,,
중소기업은행,024110,2017/03,,,,,,
중소기업은행,024110,2018/03,,,,,,
중소기업은행,024110,2019/03,,,,,,
중소기업은행,024110,2020/03,,,,,,
중소기업은행,024110,2021/03,,,,,,
중소기업은행,024110,2022/03,,,,,,
지에스건설(주),006360,2007/03,,,,,,
지에스건설(주),006360,2008/03,,,,,,
지에스건설(주),006360,2009/03,,,,,,
지에스건설(주),006360,2010/03,,,,,,
지에스건설(주),006360,2011/03,73825645,1459,7605254803,2024496866,3825100615,95970934
지에스건설(주),006360,2012/03,74662066,0,7266431205,2108383387,3983877840,55047830
지에스건설(주),006360,2013/03,-412202894,0,9123533239,1708534312,3566166834,-544319776
지에스건설(주),006360,2014/03,-18673752,0,9468867362,2040633340,3138927781,-18321155
지에스건설(주),006360,2015/03,1449316,0,9736394371,2315822212,3497596072,20016764
지에스건설(주),006360,2016/03,7810812,0,9321608404,2639120795,3392310877,29120320
지에스건설(주),006360,2017/03,-67387882,0,10089593000,2700858852,3285257768,58956764
지에스건설(주),006360,2018/03,208738080,0,9267911337,3127494961,3045653074,389813034
지에스건설(주),006360,2019/03,129267823,0,9215102049,2601905244,3717316170,191407304
지에스건설(주),006360,2020/03,131512279,0,9991930474,2441472795,4139433226,171033102
지에스건설(주),006360,2021/03,157861957,0,9897807009,2014136426,4515340048,176622424
지에스건설(주),006360,2022/03,155405030,0,11164646587,2375894726,5126204781,153261680
케이카(주),381970,2022/03,,,,,,
코스맥스(주),192820,2014/03,3162530,0,195029517,33115368,67035085,3968880
코스맥스(주),192820,2015/03,3959451,0,276444887,116357981,81015373,7615542
코스맥스(주),192820,2016/03,8604902,957,380409857,173451798,96155649,13075977
코스맥스(주),192820,2017/03,2498035,0,494428989,219109949,196073251,9413415
코스맥스(주),192820,2018/03,7567491,0,723360852,288702643,232404205,10407081
코스맥스(주),192820,2019/03,6655546,0,838463736,327815068,246172658,13546186
코스맥스(주),192820,2020/03,1195836,0,955060614,328492903,319148127,16044694
코스맥스(주),192820,2021/03,9820933,0,962553165,344962475,288671715,23291696
코스맥스(주),192820,2022/03,10187982,0,957083048,397852341,476197608,13741232
코오롱인더스트리(주),120110,2010/03,,,,,,
코오롱인더스트리(주),120110,2011/03,90464011,0,3038652258,1480866887,1548269620,116584583
코오롱인더스트리(주),120110,2012/03,74672201,0,2978217944,1330906126,1883935934,96059094
코오롱인더스트리(주),120110,2013/03,18927504,0,2868347042,1268298283,1863824287,48829472
코오롱인더스트리(주),120110,2014/03,34274270,0,2892363900,1313017228,1950367724,49993290
코오롱인더스트리(주),120110,2015/03,-242664988,0,3151873731,1200644915,1806367137,69493369
코오롱인더스트리(주),120110,2016/03,55932915,0,2904058177,1150453670,2015827231,86248349
코오롱인더스트리(주),120110,2017/03,22234024,0,3148765050,1150115662,2103768770,45773998
코오롱인더스트리(주),120110,2018/03,36856737,0,3290923532,1126740690,2321536987,37886449
코오롱인더스트리(주),120110,2019/03,20088425,0,3366012707,1058216428,2187851821,48532008
코오롱인더스트리(주),120110,2020/03,163070956,0,3010203683,989298371,2218403841,26535070
코오롱인더스트리(주),120110,2021/03,51957784,0,2846273394,1090380282,2354342183,69073118
코오롱인더스트리(주),120110,2022/03,88157958,0,3234658512,1274645101,2640909229,63864107
코웨이(주),021240,2007/03,,,,,,
코웨이(주),021240,2008/03,,,,,,
코웨이(주),021240,2009/03,,,,,,
코웨이(주),021240,2010/03,,,,,,
코웨이(주),021240,2011/03,,,,,,
코웨이(주),021240,2012/03,,,,,,
코웨이(주),021240,2013/03,57385004,769,802027945,507383309,852777790,69710669
코웨이(주),021240,2014/03,66088602,888,804271680,535005666,872246686,90277989
코웨이(주),021240,2015/03,77569725,0,713707732,548195989,965763070,100312513
코웨이(주),021240,2016/03,95206947,0,803772060,623670963,1130255198,123590445
코웨이(주),021240,2017/03,75409403,0,1013497081,610178719,987632289,120917198
코웨이(주),021240,2018/03,95199872,0,1256101482,647784748,1016679717,131304366
코웨이(주),021240,2019/03,100396761,0,1521933421,709258056,1024102732,135158727
코웨이(주),021240,2020/03,101555619,0,1772045262,768937144,1192421908,138863265
코웨이(주),021240,2021/03,125758988,0,1855563919,878992034,1530766102,170733526
코웨이(주),021240,2022/03,134964155,0,2323522255,928001336,1953835329,172674211
쿠쿠홈시스(주),284740,2018/03,16161645,3602,113540573,93432093,365335209,17189728
쿠쿠홈시스(주),284740,2019/03,24043387,0,152549595,131151981,401417978,32056514
쿠쿠홈시스(주),284740,2020/03,17093279,0,174387100,165712783,471942127,27322271
쿠쿠홈시스(주),284740,2021/03,45156543,0,198614207,230471591,569053308,61530491
쿠쿠홈시스(주),284740,2022/03,33789057,0,321331212,224202784,721225261,41357418
키움증권(주),039490,2007/06,,,,,,
키움증권(주),039490,2008/06,,,,,,
키움증권(주),039490,2009/06,,,,,,
키움증권(주),039490,2010/06,,,,,,
키움증권(주),039490,2011/06,,,,,,
키움증권(주),039490,2012/06,,,,,,
키움증권(주),039490,2013/06,,,,,,
키움증권(주),039490,2014/03,,,,,,
키움증권(주),039490,2015/03,,,,,,
키움증권(주),039490,2016/03,,,,,,
키움증권(주),039490,2017/03,,,,,,
키움증권(주),039490,2018/03,,,,,,
키움증권(주),039490,2019/03,,,,,,
키움증권(주),039490,2020/03,,,,,,
키움증권(주),039490,2021/03,,,,,,
키움증권(주),039490,2022/03,,,,,,
태광산업(주),003240,2007/03,,,,,,
태광산업(주),003240,2008/03,,,,,,
태광산업(주),003240,2009/03,,,,,,
태광산업(주),003240,2010/03,,,,,,
태광산업(주),003240,2011/03,,,,,,
태광산업(주),003240,2012/03,,,,,,
태광산업(주),003240,2013/03,20958685,0,1334619405,812661175,2601790349,32620317
태광산업(주),003240,2014/03,15661049,0,1216232232,763205452,2719742802,18952422
태광산업(주),003240,2015/03,41792163,0,915243530,708098150,2877800819,43506446
태광산업(주),003240,2016/03,14489869,0,839514767,657655477,2959125091,30844859
태광산업(주),003240,2017/03,53641799,0,878166989,712149209,3040117622,58557907
태광산업(주),003240,2018/03,45594802,0,957473016,723504729,3236187051,48448347
태광산업(주),003240,2019/03,29729132,0,1050046363,731671005,3531087512,56625692
태광산업(주),003240,2020/03,67817031,80578,889959025,507905133,3530300864,41142912
태광산업(주),003240,2021/03,83196520,0,817879215,564484223,3472895934,84351437
태광산업(주),003240,2022/03,40529907,0,926500938,733521448,3941412653,22561924
티케이지휴켐스(주),069260,2007/03,,,,,,
티케이지휴켐스(주),069260,2008/03,,,,,,
티케이지휴켐스(주),069260,2009/03,,,,,,
티케이지휴켐스(주),069260,2010/03,,,,,,
티케이지휴켐스(주),069260,2011/03,,,,,,
티케이지휴켐스(주),069260,2012/03,,,,,,
티케이지휴켐스(주),069260,2013/03,14568149,0,384818402,208895150,447542923,13071119
티케이지휴켐스(주),069260,2014/03,15282487,0,320685059,191456103,449517549,19074257
티케이지휴켐스(주),069260,2015/03,12399202,0,244069444,162024794,464623608,17444325
티케이지휴켐스(주),069260,2016/03,2929828,0,228172003,137786671,454521061,10516763
티케이지휴켐스(주),069260,2017/03,29285709,0,281175239,187780593,497689144,42335730
티케이지휴켐스(주),069260,2018/03,30101466,0,355743313,191521237,571776782,40306401
티케이지휴켐스(주),069260,2019/03,21117465,0,291437407,167505171,640056919,28777016
티케이지휴켐스(주),069260,2020/03,23721637,0,232948672,179742663,658836445,31063366
티케이지휴켐스(주),069260,2021/03,22994030,0,221662293,176267652,673788346,28254273
티케이지휴켐스(주),069260,2022/03,26935402,0,283077652,294209305,706583414,35428030
팬오션(주),028670,2008/03,,,,,,
팬오션(주),028670,2009/03,-98619000,0,2377102000,,2847560000,-40411000
팬오션(주),028670,2010/03,18067000,0,3103689000,1330622000,2362496000,7083000
팬오션(주),028670,2011/03,-55151000,0,3935975000,1362685000,2293844000,-41593000
팬오션(주),028670,2012/03,-118231000,0,5025631000,1232261000,2263875000,-133093000
팬오션(주),028670,2013/03,-71523000,0,5509600000,1140679000,1774153000,-82990000
팬오션(주),028670,2014/03,36195000,0,4452793000,413754000,279547000,49846000
팬오션(주),028670,2015/03,112116000,0,2939499000,399736000,1449989000,61434000
팬오션(주),028670,2016/03,75570000,0,1771745000,452543000,2419836000,39778000
팬오션(주),028670,2017/03,31901000,0,1691188000,522916000,2395355000,40883000
팬오션(주),028670,2018/03,36432000,0,1497803000,565516000,2431680000,43989000
팬오션(주),028670,2019/03,28131000,0,1506941000,534797000,2735748000,44951000
팬오션(주),028670,2020/03,19947000,0,1729957000,558779000,3083263000,37819000
팬오션(주),028670,2021/03,54620000,102,2172838000,679924000,2954581000,48898000
팬오션(주),028670,2022/03,162871000,305,3209239000,1440894000,3788805000,169106000
포스코홀딩스(주),005490,2007/03,,,,,,
포스코홀딩스(주),005490,2008/03,,,,,,
포스코홀딩스(주),005490,2009/03,,,,,,
포스코홀딩스(주),005490,2010/03,,,,,,
포스코홀딩스(주),005490,2011/03,1093062226,0,32204218414,16250563887,38945768015,1355871169
포스코홀딩스(주),005490,2012/03,635638517,0,38100229920,16308644341,41378728359,787778601
포스코홀딩스(주),005490,2013/03,292260490,0,39637949206,14581882948,42615023333,716919433
포스코홀딩스(주),005490,2014/03,55646423,0,40788319202,15440127884,45310462198,731263235
포스코홀딩스(주),005490,2015/03,335200431,0,40057973066,15100911629,44572909973,731240524
포스코홀딩스(주),005490,2016/03,338365937,0,34574683747,12461198605,44878807422,659766406
포스코홀딩스(주),005490,2017/03,976887688,0,32420414953,15077183706,46112820366,1364968772
포스코홀딩스(주),005490,2018/03,1083541990,0,32530884700,15862283699,47951262084,1487704120
포스코홀딩스(주),005490,2019/03,778445185,0,32495448235,16014237718,47244402194,1202896255
포스코홀딩스(주),005490,2020/03,434658225,0,34846333471,14545812808,47414386907,705250568
포스코홀딩스(주),005490,2021/03,1138778824,0,33607143444,16068722907,49215470654,1552441317
포스코홀딩스(주),005490,2022/03,1906883561,0,41464921973,21338070176,57161715342,2257649689
피아이첨단소재(주),178920,2015/03,,,,,,
피아이첨단소재(주),178920,2016/03,,,,,,
피아이첨단소재(주),178920,2017/03,,,,,,
피아이첨단소재(주),178920,2018/03,,,,,,
피아이첨단소재(주),178920,2019/03,,,,,,
피아이첨단소재(주),178920,2020/03,,,,,,
피아이첨단소재(주),178920,2021/03,,,,,,
피아이첨단소재(주),178920,2022/03,,,,,,
하이트진로(주),000080,2007/03,,,,,,
하이트진로(주),000080,2008/03,,,,,,
하이트진로(주),000080,2009/03,,,,,,
하이트진로(주),000080,2010/03,,,,,,
하이트진로(주),000080,2011/03,20046542,0,817465506,244492781,567845256,30613996
하이트진로(주),000080,2012/03,17641056,0,2178381299,442308897,1348567015,38994841
하이트진로(주),000080,2013/03,17527847,0,2194525175,423188942,1338372118,47513225
하이트진로(주),000080,2014/03,-1533216,0,2170222033,409182922,1309581534,10560140
하이트진로(주),000080,2015/03,6356123,0,2214087295,431026829,1264722825,26250391
하이트진로(주),000080,2016/03,6128365,0,2117844216,409258662,1267882550,27195895
하이트진로(주),000080,2017/03,-21203442,0,2076876288,413376171,1203051003,-27379573
하이트진로(주),000080,2018/03,2649505,0,2127416181,420659886,1168450766,16724814
하이트진로(주),000080,2019/03,-13838091,0,2337946768,422971682,1094911216,-4184477
하이트진로(주),000080,2020/03,33376716,0,2616385436,533871533,1020376664,56137977
하이트진로(주),000080,2021/03,29138299,0,2808823524,535072989,1051322150,52919507
하이트진로(주),000080,2022/03,37079237,0,2723743784,583675324,1073812595,58092180
한국가스공사(주),036460,2007/03,,,,,,
한국가스공사(주),036460,2008/03,,,,,,
한국가스공사(주),036460,2009/03,,,,,,
한국가스공사(주),036460,2010/03,,,,,,
한국가스공사(주),036460,2011/03,406237008,0,22195101992,8833137305,8157157000,645591100
한국가스공사(주),036460,2012/03,411290432,0,29350657972,11870540699,8401763846,720362030
한국가스공사(주),036460,2013/03,281899800,0,33171261031,12222382623,8504465594,849709174
한국가스공사(주),036460,2014/03,422280398,0,36400484295,12522394410,9364343633,721099365
한국가스공사(주),036460,2015/03,581192301,0,34659085522,10212106981,10271529691,865381104
한국가스공사(주),036460,2016/03,511256380,0,31294196098,7764577189,10518112642,894069607
한국가스공사(주),036460,2017/03,500116848,0,29377132338,7718167217,9740695331,826669236
한국가스공사(주),036460,2018/03,781128084,0,29077954777,8771508530,8901236006,963495090
한국가스공사(주),036460,2019/03,532329605,0,30205902490,8701282098,8892162734,869453396
한국가스공사(주),036460,2020/03,541849969,0,30995705513,7967770073,8556408353,959046854
한국가스공사(주),036460,2021/03,515074714,0,29330844647,7711405541,8283846799,764587198
한국가스공사(주),036460,2022/03,736110892,0,40119169058,13979499003,9657518955,912587138
한국앤컴퍼니(주),000240,2007/03,,,,,,
한국앤컴퍼니(주),000240,2008/03,,,,,,
한국앤컴퍼니(주),000240,2009/03,,,,,,
한국앤컴퍼니(주),000240,2010/03,,,,,,
한국앤컴퍼니(주),000240,2011/03,146050892,0,3420373087,1459854762,2995159004,193553495
한국앤컴퍼니(주),000240,2012/03,219349389,0,4118088566,1707400828,3380541198,233420675
한국앤컴퍼니(주),000240,2013/03,,,,,,
한국앤컴퍼니(주),000240,2014/03,,,,,,
한국앤컴퍼니(주),000240,2015/03,,,,,,
한국앤컴퍼니(주),000240,2016/03,53429439,583,255322339,63692033,2642511690,54229532
한국앤컴퍼니(주),000240,2017/03,44455753,0,239052181,195551461,2846977246,50691661
한국앤컴퍼니(주),000240,2018/03,49179873,0,297686501,203780410,3030535302,54413492
한국앤컴퍼니(주),000240,2019/03,42625606,0,303786006,210230741,3268863307,46393546
한국앤컴퍼니(주),000240,2020/03,30969379,0,328364433,195127459,3394221252,33805867
한국앤컴퍼니(주),000240,2021/03,63882479,0,356083773,236964799,3544524321,67408427
한국앤컴퍼니(주),000240,2022/03,42020543,443,439637237,269795958,3751221722,44036703
한국전력공사(주),015760,2007/03,,,,,,
한국전력공사(주),015760,2008/03,,,,,,
한국전력공사(주),015760,2009/03,,,,,,
한국전력공사(주),015760,2010/03,,,,,,
한국전력공사(주),015760,2011/03,-543852000,0,73683017000,10799704000,56581186000,-500687000
한국전력공사(주),015760,2012/03,-512857000,0,84896513000,13303030000,53292063000,-105356000
한국전력공사(주),015760,2013/03,160425000,0,98087810000,13799098000,51234548000,657769000
한국전력공사(주),015760,2014/03,561271000,0,105146433000,14772647000,51893900000,1227077000
한국전력공사(주),015760,2015/03,1223107000,0,111294838000,15123859000,55525243000,2239866000
한국전력공사(주),015760,2016/03,2162833000,0,108815118000,15685327000,67978161000,3605347000
한국전력공사(주),015760,2017/03,900031000,0,105030662000,15146609000,72430054000,1463186000
한국전력공사(주),015760,2018/03,-250467000,0,111826512000,15706044000,72198046000,-127613000
한국전력공사(주),015760,2019/03,-761156000,0,121294274000,15248404000,70265646000,-629880000
한국전력공사(주),015760,2020/03,53608000,0,130272055000,15093127000,68822118000,430554000
한국전력공사(주),015760,2021/03,118416000,0,133503586000,15075300000,70212999000,571647000
한국전력공사(주),015760,2022/03,-5925924000,0,156535232000,16464070000,59745204000,-7786922000
한국전력기술(주),052690,2010/03,,,,,,
한국전력기술(주),052690,2011/03,,,,,,
한국전력기술(주),052690,2012/03,,,,,,
한국전력기술(주),052690,2013/03,,,,,,
한국전력기술(주),052690,2014/03,,,,,,
한국전력기술(주),052690,2015/03,,,,,,
한국전력기술(주),052690,2016/03,,,,,,
한국전력기술(주),052690,2017/03,,,,,,
한국전력기술(주),052690,2018/03,,,,,,
한국전력기술(주),052690,2019/03,,,,,,
한국전력기술(주),052690,2020/03,,,,,,
한국전력기술(주),052690,2021/03,1631212,43,211514830,80545679,492014125,1048595
한국전력기술(주),052690,2022/03,-1668280,-44,226908941,92935562,506962838,-4478158
한국콜마(주),161890,2013/06,6035260,310,143912684,102109608,102207476,7079441
한국콜마(주),161890,2014/03,5975882,307,189512111,106795663,117727126,8892798
한국콜마(주),161890,2015/03,10778383,511,166596654,126437428,187243244,14485530
한국콜마(주),161890,2016/03,13326996,632,149109625,148614847,229577671,17465248
한국콜마(주),161890,2017/03,15657542,0,251542575,201409404,303797540,20606771
한국콜마(주),161890,2018/03,13331973,0,347896824,242490300,339863644,17968266
한국콜마(주),161890,2019/03,15029673,0,1420057423,380587512,820282689,31693111
한국콜마(주),161890,2020/03,13930928,0,1570421750,375274512,853666986,29890068
한국콜마(주),161890,2021/03,15129267,0,1494609394,395299035,1008087864,24246338
한국콜마(주),161890,2022/03,14220323,0,1306389509,410443138,1336516811,12907935
한국타이어앤테크놀로지(주),161390,2013/03,189216349,0,4116242971,1679313206,3386932348,262022622
한국타이어앤테크놀로지(주),161390,2014/03,194911084,0,3874204838,1675040897,4041181186,260174808
한국타이어앤테크놀로지(주),161390,2015/03,161212096,0,4327332037,1486474978,4593841544,203176242
한국타이어앤테크놀로지(주),161390,2016/03,196655258,0,4219185962,1626040190,5260562564,251142484
한국타이어앤테크놀로지(주),161390,2017/03,167460873,0,3692377674,1639157182,5872548518,232212475
한국타이어앤테크놀로지(주),161390,2018/03,153532234,0,3372802151,1609140270,6534399619,184848443
한국타이어앤테크놀로지(주),161390,2019/03,123228382,0,3465204458,1642476366,6927640892,140616162
한국타이어앤테크놀로지(주),161390,2020/03,97658056,0,3468713177,1435764700,7276491892,106000067
한국타이어앤테크놀로지(주),161390,2021/03,174881463,0,3474866741,1616835926,7586767387,186022868
한국타이어앤테크놀로지(주),161390,2022/03,103132412,0,3621597315,1790669408,8325038625,126068814
한국투자금융지주(주),071050,2007/06,,,,,,
한국투자금융지주(주),071050,2008/06,,,,,,
한국투자금융지주(주),071050,2009/06,,,,,,
한국투자금융지주(주),071050,2010/06,,,,,,
한국투자금융지주(주),071050,2011/06,,,,,,
한국투자금융지주(주),071050,2012/06,,,,,,
한국투자금융지주(주),071050,2013/06,,,,,,
한국투자금융지주(주),071050,2014/03,,,,,,
한국투자금융지주(주),071050,2015/03,,,,,,
한국투자금융지주(주),071050,2016/03,,,,,,
한국투자금융지주(주),071050,2017/03,,,,,,
한국투자금융지주(주),071050,2018/03,,,,,,
한국투자금융지주(주),071050,2019/03,,,,,,
한국투자금융지주(주),071050,2020/03,,,,,,
한국투자금융지주(주),071050,2021/03,,,,,,
한국투자금융지주(주),071050,2022/03,,,,,,
한국항공우주산업(주),047810,2007/03,,,,,,
한국항공우주산업(주),047810,2008/03,,,,,,
한국항공우주산업(주),047810,2009/03,,,,,,
한국항공우주산업(주),047810,2011/03,,,,,,
한국항공우주산업(주),047810,2012/03,,,,,,
한국항공우주산업(주),047810,2013/03,46677000,0,1023552000,402116000,915133000,14408000
한국항공우주산업(주),047810,2014/03,17675000,0,913965000,503192000,960255000,28691000
한국항공우주산업(주),047810,2015/03,43584929,447,1203711915,621274833,1056376373,56483124
한국항공우주산업(주),047810,2016/03,75292467,772,1530501836,710595046,1208498038,81200668
한국항공우주산업(주),047810,2017/03,37087971,380,1691385599,711821847,1377141034,97706831
한국항공우주산업(주),047810,2018/03,31698411,325,2635443815,641176129,1025291907,40973418
한국항공우주산업(주),047810,2019/03,42523403,0,3318208871,630897916,1075871524,33404696
한국항공우주산업(주),047810,2020/03,79470863,0,3543568144,827694931,1224685812,66135263
한국항공우주산업(주),047810,2021/03,11947314,0,4067395904,611746466,1226774914,8399261
한국항공우주산업(주),047810,2022/03,36750411,0,4713221962,640671314,1314723540,39229989
한미사이언스(주),008930,2007/03,,,,,,
한미사이언스(주),008930,2008/03,,,,,,
한미사이언스(주),008930,2009/03,,,,,,
한미사이언스(주),008930,2010/03,,,,,,
한미사이언스(주),008930,2011/03,,,,,,
한미사이언스(주),008930,2012/03,-414768,0,33193798,5375270,368716598,53124
한미사이언스(주),008930,2013/03,2036339,0,119441397,51753403,409450101,2204963
한미사이언스(주),008930,2014/03,16470753,0,262597737,123378728,427789966,15284486
한미사이언스(주),008930,2015/03,18665837,0,338614057,155572370,426050675,2092918
한미사이언스(주),008930,2016/03,17634119,0,349185475,170853790,575970147,28492463
한미사이언스(주),008930,2017/03,6483898,0,283769409,157784759,650439552,9589197
한미사이언스(주),008930,2018/03,7091467,0,285064657,173495895,650777182,6531921
한미사이언스(주),008930,2019/03,5985175,0,293969230,188164900,649254568,7956847
한미사이언스(주),008930,2020/03,6517588,101,266410912,214399554,638759289,8573787
한미사이언스(주),008930,2021/03,11612021,0,265652478,215107342,659476125,13674903
한미사이언스(주),008930,2022/03,16971305,0,260301496,251955776,695894919,19645139
한미약품(주),128940,2011/03,,,,,,
한미약품(주),128940,2012/03,-931948,0,451636090,145163096,375374203,978422
한미약품(주),128940,2013/03,14851211,0,425354032,170302119,437062100,17968748
한미약품(주),128940,2014/03,16608284,0,412791908,184119911,574999167,17945891
한미약품(주),128940,2015/03,16212147,0,452805483,214744867,601401413,2111448
한미약품(주),128940,2016/03,40976583,0,825524811,256374102,756316276,22564874
한미약품(주),128940,2017/03,24645991,0,736531857,233549909,741552861,31368496
한미약품(주),128940,2018/03,11241092,0,904719410,245676798,780397191,26250127
한미약품(주),128940,2019/03,17314937,0,1051448835,274643380,805587595,25936013
한미약품(주),128940,2020/03,11527591,0,1144071052,288201349,830043527,28743582
한미약품(주),128940,2021/03,23228632,0,1086277183,270316465,853255245,29949791
한미약품(주),128940,2022/03,25049619,0,1029013253,321128126,946372185,40860463
한세실업(주),105630,2009/03,,,,,,
한세실업(주),105630,2010/03,,,,,,
한세실업(주),105630,2011/03,,,,,,
한세실업(주),105630,2012/03,,,,,,
한세실업(주),105630,2013/03,7004072,0,385890103,277693810,238472659,12211584
한세실업(주),105630,2014/03,14059535,0,411322260,312770748,281911042,19325224
한세실업(주),105630,2015/03,14157694,0,442186948,321278621,340207244,20403628
한세실업(주),105630,2016/03,16363759,409,505517156,359315696,432893294,21222025
한세실업(주),105630,2017/03,12655122,0,626327438,386460295,546792359,4007075
한세실업(주),105630,2018/03,-10334446,0,607442366,364089481,543848624,-14006311
한세실업(주),105630,2019/03,576289,0,718351255,422816183,475269619,5114407
한세실업(주),105630,2020/03,-17686839,0,704403866,394095714,421683626,5210393
한세실업(주),105630,2021/03,21576714,550,628742813,375624792,422179670,29482956
한세실업(주),105630,2022/03,31359508,799,809458241,581228900,475063826,48983022
한온시스템(주),018880,2007/03,,,,,,
한온시스템(주),018880,2008/03,,,,,,
한온시스템(주),018880,2009/03,,,,,,
한온시스템(주),018880,2010/03,,,,,,
한온시스템(주),018880,2011/03,,,,,,
한온시스템(주),018880,2012/03,65649952,0,901002140,879269281,1288692644,84437119
한온시스템(주),018880,2013/03,76073361,0,1661178374,1236356992,1361197418,78056642
한온시스템(주),018880,2014/03,76840231,0,1641186767,1372944143,1509385144,92531567
한온시스템(주),018880,2015/03,60485023,0,1732645816,1375404832,1601104118,80164596
한온시스템(주),018880,2016/03,72320563,0,1859402177,1428134801,1776429831,104848311
한온시스템(주),018880,2017/03,74211738,0,2084926317,1449003565,1940974452,127155281
한온시스템(주),018880,2018/03,65604461,0,2344979492,1386923618,2096648167,95219747
한온시스템(주),018880,2019/03,56503841,0,4645030369,1429071554,2174087928,93465113
한온시스템(주),018880,2020/03,33226581,0,5131115846,1674843250,2360036489,59724689
한온시스템(주),018880,2021/03,60067028,0,5541261947,1869025978,2283744310,94038754
한온시스템(주),018880,2022/03,22273842,0,5905504632,1980180685,2470998984,30459467
한올바이오파마(주),009420,2007/03,,,,,,
한올바이오파마(주),009420,2008/03,,,,,,
한올바이오파마(주),009420,2009/03,,,,,,
한올바이오파마(주),009420,2010/03,,,,,,
한올바이오파마(주),009420,2011/03,,,,,,
한올바이오파마(주),009420,2012/03,,,,,,
한올바이오파마(주),009420,2013/03,-2004895,-50,43764422,17939048,80721071,-1783749
한올바이오파마(주),009420,2014/03,528333,13,35313249,19986905,59210853,48870
한올바이오파마(주),009420,2015/03,321096,8,38652527,20763827,46226675,103873
한올바이오파마(주),009420,2016/03,1702528,33,20953140,21634954,101901723,1698398
한올바이오파마(주),009420,2017/03,-414592,-8,19390735,19114055,104129752,-851974
한올바이오파마(주),009420,2018/03,717158,14,51697525,22087397,112019130,276946
한올바이오파마(주),009420,2019/03,3298588,0,43451291,24499730,120414710,2551499
한올바이오파마(주),009420,2020/03,3876896,76,45690716,22096643,145440451,2842302
한올바이오파마(주),009420,2021/03,4525554,88,40144366,27798733,163493425,5395661
한올바이오파마(주),009420,2022/03,-82776,-2,35313891,23987414,155142750,-591911
한일시멘트(주),300720,2019/03,,,,,,
한일시멘트(주),300720,2020/03,,,,,,
한일시멘트(주),300720,2021/03,9341164,0,1055641300,260632728,1339012842,15289533
한일시멘트(주),300720,2022/03,-6078558,0,966910111,284173990,1461379307,-3638710
한전케이피에스(주),051600,2008/03,,,,,,
한전케이피에스(주),051600,2009/03,,,,,,
한전케이피에스(주),051600,2010/03,,,,,,
한전케이피에스(주),051600,2011/03,,,,,,
한전케이피에스(주),051600,2012/03,,,,,,
한전케이피에스(주),051600,2013/03,,,,,,
한전케이피에스(주),051600,2014/03,27507993,0,287528986,220496368,577990958,31974091
한전케이피에스(주),051600,2015/03,29251011,0,321765429,240471474,647418437,36086516
한전케이피에스(주),051600,2016/03,23653607,0,335966694,248766643,724853221,26489373
한전케이피에스(주),051600,2017/03,29398445,0,330362732,272575871,790996911,36184318
한전케이피에스(주),051600,2018/03,21511098,0,368708274,250976933,861293688,23016371
한전케이피에스(주),051600,2019/03,15890466,0,400374707,243132652,916723026,18119486
